crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1749,53.375244140625,26.123046875,1,12.0,5.0078125,4.64453125,315,321,6,40.2069091796875,55.633544921875,53.466796875,18.703196347031962,26.9775390625,37.067873303167424
2,324,6,RETURN_UP,0,2592,79.1015625,51.483154296875,0,0.00390625,9.640625,1.5625,321,327,7,45.562744140625,79.1015625,28.065999348958332,35.630300833635374,51.8798828125,19.275294117647057
3,432,8,LOD_APPROACH,0,2117,64.605712890625,37.200927734375,1,11.98828125,4.9296875,4.6328125,429,435,7,47.62486049107143,64.605712890625,51.920572916666664,19.260188087774296,37.668863932291664,26.547123953551175
4,764,10,FREECAM_3D,0,2087,63.690185546875,36.041259765625,0,0.01171875,9.640625,1.5703125,761,767,7,51.65318080357143,63.690185546875,62.662760416666664,15.958441558441558,36.631266276041664,27.29908358789225
