scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1153565,35204.010009765625,26.702880859375,79.1015625,41.71091233384553,37.65869140625,8.977143105969136,23.9745415299528,26.554294975688816,12.641975308641975,37.44914285714286,15.219693450998607,9,75.3173828125,1,685,175,0,0.8331226511589159,40.86441112355598,0.013378559130627962,0x26080601,0x90ABD6C8,16,4,163.818359375,48.27880859375,37195.281982421875,35736.51123046875,0.875
overall_observed,854,0,1171014,35736.51123046875,26.702880859375,79.1015625,41.84603188579479,37.7197265625,9.03761844479318,23.89712847156396,26.511326860841425,12.641975308641975,37.44914285714286,15.204784491647763,9,75.439453125,1,695,183,0,0.8310501134367682,41.00154546161446,0.013436310743559719,0x26080601,0x90ABD6C8,16,4,163.818359375,48.27880859375,37195.281982421875,35736.51123046875,0.875
