scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,41.53854587066795,42.15019913081309,-0.6116532601451397,-1.4511278066489663,37.841796875,38.177490234375,24.074025198511837,23.72468032467655,1.4724955997486022,15.242505685342154,14.93830412318914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,34.48990949495571,34.87246055302658,-0.38255105807086665,-1.0970004754587537,32.684326171875,32.989501953125,28.99398736161526,28.675923182403892,1.1091680542879345,20.146326467875806,19.87143723468769,1,125,0,0.0,0.030517578125,,0.1220703125,0.091552734375,,20.08056640625,20.44677734375,,7.171630859375,7.14111328125,,1.373291015625,1.28173828125,,4.425048828125,4.547119140625,,1.52587890625,1.861572265625,,0.0,0.0,,14.6484375,14.6484375,,0.6103515625,0.6103515625,
section,PITCH_SWEEP,95,95,41.491056743421055,42.05418636924342,-0.5631296258223628,-1.339057236485286,43.914794921875,44.647216796875,24.101579436358005,23.778845492808202,1.3572313409724313,20.44167186525265,20.115408225905462,133,133,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,19.1650390625,19.500732421875,-1.7214397496087663,7.14111328125,7.110595703125,0.42918454935623185,1.3427734375,1.28173828125,4.761904761904767,4.45556640625,4.45556640625,0.0,1.495361328125,2.01416015625,-25.757575757575758,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,PORTAL_FAR,55,55,46.68412642045455,47.43818803267045,-0.7540616122159065,-1.5895666413240472,48.52294921875,49.25537109375,21.420557193115908,21.0800631615884,1.6152419891604097,19.76357056694813,19.458432304038006,254,255,0,0.0,0.0,,0.1220703125,0.1220703125,,18.9208984375,19.256591796875,,7.415771484375,7.415771484375,,1.678466796875,1.556396484375,,5.218505859375,5.096435546875,,2.3193359375,2.99072265625,,0.0,0.0,,14.6484375,14.6484375,,0.6103515625,0.6103515625,
section,PORTAL_NEAR,35,35,50.871058872767854,52.335030691964285,-1.4639718191964306,-2.7973076538602593,50.537109375,52.001953125,19.657542464391614,19.10766052447436,2.8778088202526364,18.502540937323545,17.94523548740416,308,308,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.214111328125,13.5498046875,-2.4774774774774744,3.570556640625,3.570556640625,0.0,2.50244140625,2.288818359375,9.333333333333327,17.333984375,13.519287109375,28.216704288939056,2.0751953125,7.9345703125,-73.84615384615385,0.0,0.0,,14.678955078125,14.6484375,0.2083333333333437,0.579833984375,0.579833984375,0.0
section,CROSS_DOWN,3,3,44.077555338541664,44.087727864583336,-0.010172526041671404,-0.023073373327187063,51.81884765625,51.300048828125,22.68728363720286,22.682048915551455,0.02307869836140064,18.67122507122507,18.58650028360749,316,316,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.214111328125,13.5498046875,-2.4774774774774744,3.570556640625,3.570556640625,0.0,2.50244140625,2.288818359375,9.333333333333327,17.303466796875,13.519287109375,27.990970654627546,2.0751953125,7.904052734375,-73.74517374517376,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,RETURN_UP,9,9,44.06060112847222,44.73198784722222,-0.67138671875,-1.500909642207393,49.346923828125,50.537109375,22.696013544712944,22.35536688902365,1.5237802062490369,12.73038073038073,12.53557765876052,329,329,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.24462890625,13.580322265625,-2.4719101123595544,3.570556640625,3.570556640625,0.0,2.50244140625,2.3193359375,7.8947368421052655,15.80810546875,12.481689453125,26.650366748166256,2.105712890625,7.01904296875,-70.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_RETREAT,47,47,49.594960314162236,50.85592066988032,-1.2609603557180833,-2.4794760159850826,50.689697265625,52.1240234375,20.163339050287377,19.663393894513746,2.542517118131471,18.285714285714285,17.72201189832342,338,338,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.336181640625,13.641357421875,-2.2371364653243853,3.60107421875,3.631591796875,-0.8403361344537785,2.50244140625,2.288818359375,9.333333333333327,17.7001953125,13.824462890625,28.03532008830023,2.044677734375,7.965087890625,-74.32950191570882,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_APPROACH,59,59,49.25330210540254,50.391762943591104,-1.1384608381885641,-2.2592201020293023,50.994873046875,52.24609375,20.303207242023902,19.84451310265543,2.3114406334670656,15.46389806512506,15.384037558685446,416,416,1,0.0,0.030517578125,-100.0,0.1220703125,0.1220703125,0.0,13.336181640625,13.641357421875,-2.2371364653243853,3.60107421875,3.60107421875,0.0,2.50244140625,2.288818359375,9.333333333333327,17.669677734375,13.824462890625,27.81456953642385,2.0751953125,7.965087890625,-73.9463601532567,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,FREECAM_YAW,127,127,34.091498908095474,34.41013125922736,-0.3186323511318889,-0.9259841200008334,35.125732421875,35.46142578125,29.33282583719242,29.061208527992513,0.9346387261846889,26.425806451612903,26.193445243804955,459,459,1,0.0,0.030517578125,-100.0,0.1220703125,0.1220703125,0.0,18.24951171875,18.585205078125,-1.8062397372742178,3.41796875,3.387451171875,0.9009009009008917,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,0.0,0.946044921875,0.9765625,-3.125
