scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1129347,34464.935302734375,26.275634765625,77.484130859375,40.835231401344046,37.200927734375,8.557535180350133,24.48865760479286,26.88105004101723,12.905868452146514,38.05807200929152,15.536402908018122,9,74.40185546875,1,678,134,0,0.8338819747852488,39.98775391782065,0.013595508738151659,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.05810546875,36438.4765625,34980.5908203125,0.875
overall_observed,854,0,1146244,34980.5908203125,26.275634765625,77.484130859375,40.960879180693794,37.2314453125,8.610331396245643,24.41353847871832,26.859016393442623,12.905868452146514,38.05807200929152,15.521684210526315,9,74.462890625,1,688,141,0,0.8318005456857436,40.115427915050496,0.013650719957552694,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.05810546875,36438.4765625,34980.5908203125,0.875
