scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,41.787748653176834,42.15019913081309,-0.3624504776362585,-0.8599021715446575,37.9180908203125,38.177490234375,23.930458860074932,23.72468032467655,0.8673606243888798,14.999847413661563,14.93830412318914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,34.588911401943896,34.87246055302658,-0.2835491510826813,-0.813103367488277,32.806396484375,32.989501953125,28.91099949285481,28.675923182403892,0.8197689363150573,20.07228177641654,19.87143723468769,1,125,0,0.0,0.030517578125,,0.1220703125,0.091552734375,,20.172119140625,20.44677734375,,7.14111328125,7.14111328125,,1.3427734375,1.28173828125,,4.547119140625,4.547119140625,,1.52587890625,1.861572265625,,0.0,0.0,,14.6484375,14.6484375,,0.6103515625,0.6103515625,
section,PITCH_SWEEP,95,95,41.6259765625,42.05418636924342,-0.4282098067434177,-1.0182334833056972,44.097900390625,44.647216796875,24.023460410557185,23.778845492808202,1.02870813397129,20.3527950310559,20.115408225905462,133,133,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,19.256591796875,19.500732421875,-1.2519561815336422,7.110595703125,7.110595703125,0.0,1.3427734375,1.28173828125,4.761904761904767,4.547119140625,4.45556640625,2.0547945205479534,1.52587890625,2.01416015625,-24.242424242424242,0.0,0.0,,14.6484375,14.6484375,0.0,0.579833984375,0.579833984375,0.0
section,PORTAL_FAR,55,55,46.84226296164773,47.43818803267045,-0.5959250710227266,-1.2562138136733125,48.675537109375,49.25537109375,21.34824273581218,21.0800631615884,1.2721953068549174,19.692307692307693,19.458432304038006,254,255,0,0.030517578125,0.0,,0.1220703125,0.1220703125,,19.012451171875,19.256591796875,,7.38525390625,7.415771484375,,1.64794921875,1.556396484375,,5.340576171875,5.096435546875,,2.349853515625,2.99072265625,,0.0,0.0,,14.6484375,14.6484375,,0.579833984375,0.6103515625,
section,PORTAL_NEAR,35,35,51.89121791294643,52.335030691964285,-0.4438127790178541,-0.8480223917896712,51.727294921875,52.001953125,19.271083628786986,19.10766052447436,0.855275317997739,18.01429356789445,17.94523548740416,309,308,0,0.030517578125,0.0,,0.1220703125,0.1220703125,,13.3056640625,13.5498046875,,3.570556640625,3.570556640625,,2.471923828125,2.288818359375,,19.073486328125,13.519287109375,,2.105712890625,7.9345703125,,0.0,0.0,,14.6484375,14.6484375,,0.579833984375,0.579833984375,
section,CROSS_DOWN,3,3,43.874104817708336,44.087727864583336,-0.213623046875,-0.484540839870784,51.055908203125,51.300048828125,22.79248782749826,22.682048915551455,0.48690006955713905,18.660592255125284,18.58650028360749,316,316,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.3056640625,13.5498046875,-1.8018018018018056,3.570556640625,3.570556640625,0.0,2.50244140625,2.288818359375,9.333333333333327,19.04296875,13.519287109375,40.85778781038374,2.0751953125,7.904052734375,-73.74517374517376,0.0,0.0,,14.6484375,14.6484375,0.0,0.579833984375,0.579833984375,0.0
section,RETURN_UP,9,9,44.514973958333336,44.73198784722222,-0.21701388888888573,-0.4851425106124907,50.35400390625,50.537109375,22.46435100548446,22.35536688902365,0.48750761730651515,12.569236670502493,12.53557765876052,329,329,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,13.336181640625,13.580322265625,-1.7977528089887618,3.570556640625,3.570556640625,0.0,2.50244140625,2.3193359375,7.8947368421052655,17.181396484375,12.481689453125,37.65281173594133,2.044677734375,7.01904296875,-70.86956521739131,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_RETREAT,47,47,50.4033514793883,50.85592066988032,-0.4525691904920208,-0.8899046257165866,51.788330078125,52.1240234375,19.839950532038234,19.663393894513746,0.8978950351686166,17.808695652173913,17.72201189832342,338,338,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.427734375,13.641357421875,-1.5659955257270708,3.570556640625,3.631591796875,-1.6806722689075682,2.50244140625,2.288818359375,9.333333333333327,19.439697265625,13.824462890625,40.61810154525387,2.0751953125,7.965087890625,-73.9463601532567,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_APPROACH,59,59,49.90761967028602,50.391762943591104,-0.48414327330508655,-0.9607587530665262,51.3916015625,52.24609375,20.03702053126328,19.84451310265543,0.9700788707287078,15.427495291902071,15.384037558685446,416,416,1,0.030517578125,0.030517578125,0.0,0.1220703125,0.1220703125,0.0,13.397216796875,13.641357421875,-1.7897091722595126,3.60107421875,3.60107421875,0.0,2.50244140625,2.288818359375,9.333333333333327,19.439697265625,13.824462890625,40.61810154525387,2.044677734375,7.965087890625,-74.32950191570882,0.0,0.0,,14.678955078125,14.6484375,0.2083333333333437,0.946044921875,0.9765625,-3.125
section,FREECAM_YAW,127,127,34.183051642470474,34.41013125922736,-0.22707961675688892,-0.6599208095028564,35.247802734375,35.46142578125,29.254263500499107,29.061208527992513,0.6643046944198483,26.372635814889335,26.193445243804955,459,459,1,0.030517578125,0.030517578125,0.0,0.1220703125,0.1220703125,0.0,18.341064453125,18.585205078125,-1.3136288998357948,3.387451171875,3.387451171875,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,FREECAM_3D,287,287,43.003733565167686,43.35091089122387,-0.34717732605618323,-0.8008535897372937,37.65869140625,37.841796875,23.253794893985287,23.06756604282666,0.807319033195264,15.307380878231081,15.236205827650341,757,612,0,0.0,0.030517578125,,0.1220703125,0.1220703125,,20.44677734375,20.721435546875,,4.180908203125,4.180908203125,,2.50244140625,2.288818359375,,20.721435546875,15.960693359375,,1.983642578125,7.049560546875,,0.0,0.0,,14.6484375,14.6484375,,0.9765625,0.9765625,
