crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1756,53.5888671875,26.3671875,1,12.0,5.0078125,4.64453125,315,321,6,40.283203125,55.450439453125,53.253173828125,18.778223495702004,27.201334635416668,36.76290201944652
2,324,6,RETURN_UP,0,2607,79.559326171875,51.94091796875,0,0.00390625,9.640625,1.5625,321,327,7,45.72841099330357,79.559326171875,28.310139973958332,35.32303269852677,51.869710286458336,19.279074328299668
3,432,8,LOD_APPROACH,0,2124,64.8193359375,37.41455078125,1,11.98828125,4.9296875,4.6328125,429,435,7,47.92567661830357,64.8193359375,52.3681640625,19.095571095571096,37.851969401041664,26.418704649287825
4,764,10,FREECAM_3D,0,2099,64.056396484375,36.346435546875,0,0.01171875,9.640625,1.5703125,761,767,7,52.32456752232143,64.239501953125,63.812255859375,15.670970827355333,36.92626953125,27.08099173553719
