scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,41.48814124518661,42.15019913081309,-0.6620578856264814,-1.5707111692919495,37.59765625,38.177490234375,24.103273127860806,23.72468032467655,1.5957762043709023,15.208705069362075,14.93830412318914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,34.34332900159941,34.87246055302658,-0.5291315514271702,-1.517333572211177,32.623291015625,32.989501953125,29.117736371841787,28.675923182403892,1.5407113020479812,20.10923596195152,19.87143723468769,125,125,1,0.0,0.030517578125,-100.0,0.1220703125,0.091552734375,33.33333333333333,19.866943359375,20.44677734375,-2.8358208955223896,7.14111328125,7.14111328125,0.0,1.28173828125,1.28173828125,0.0,4.5166015625,4.547119140625,-0.6711409395973145,1.861572265625,1.861572265625,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.6103515625,0.0
section,PITCH_SWEEP,95,95,41.42488178453947,42.05418636924342,-0.6293045847039451,-1.4964136487590984,43.975830078125,44.647216796875,24.140080959101695,23.778845492808202,1.5191463622687085,20.36544437538844,20.115408225905462,133,133,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,18.9208984375,19.500732421875,-2.9733959311424085,7.14111328125,7.110595703125,0.42918454935623185,1.28173828125,1.28173828125,0.0,4.39453125,4.45556640625,-1.3698630136986356,2.01416015625,2.01416015625,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,PORTAL_FAR,55,55,46.84947620738637,47.43818803267045,-0.5887118252840864,-1.2410082460962535,48.614501953125,49.25537109375,21.34495582348343,21.0800631615884,1.2566027903451182,19.692307692307693,19.458432304038006,254,255,0,0.0,0.0,,0.1220703125,0.1220703125,,18.6767578125,19.256591796875,,7.415771484375,7.415771484375,,1.556396484375,1.556396484375,,5.06591796875,5.096435546875,,3.021240234375,2.99072265625,,0.0,0.0,,14.6484375,14.6484375,,0.579833984375,0.6103515625,
section,PORTAL_NEAR,35,35,51.762172154017854,52.335030691964285,-0.5728585379464306,-1.0945986471627145,51.422119140625,52.001953125,19.319127431988544,19.10766052447436,1.1067127095089724,18.11387506909895,17.94523548740416,308,308,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,12.969970703125,13.5498046875,-4.2792792792792795,3.570556640625,3.570556640625,0.0,2.3193359375,2.288818359375,1.333333333333342,13.48876953125,13.519287109375,-0.22573363431150906,7.904052734375,7.9345703125,-0.38461538461538325,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,CROSS_DOWN,3,3,43.568929036458336,44.087727864583336,-0.518798828125,-1.1767420396862072,50.750732421875,51.300048828125,22.952136353023583,22.682048915551455,1.190754144291395,18.756725815684028,18.58650028360749,316,316,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,12.969970703125,13.5498046875,-4.2792792792792795,3.570556640625,3.570556640625,0.0,2.288818359375,2.288818359375,0.0,13.48876953125,13.519287109375,-0.22573363431150906,7.904052734375,7.904052734375,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.579833984375,0.579833984375,0.0
section,RETURN_UP,9,9,44.08433702256944,44.73198784722222,-0.6476508246527786,-1.447847180109163,49.98779296875,50.537109375,22.683793554341975,22.35536688902365,1.4691177601723115,12.690937257939582,12.53557765876052,329,329,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,13.00048828125,13.580322265625,-4.269662921348316,3.570556640625,3.570556640625,0.0,2.288818359375,2.3193359375,-1.3157894736842146,12.481689453125,12.481689453125,0.0,7.01904296875,7.01904296875,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_RETREAT,47,47,50.2695935837766,50.85592066988032,-0.5863270861037222,-1.152918044508,51.513671875,52.1240234375,19.892740893825884,19.663393894513746,1.1663652802893276,17.91580098414434,17.72201189832342,338,338,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.0615234375,13.641357421875,-4.250559284116329,3.631591796875,3.631591796875,0.0,2.288818359375,2.288818359375,0.0,13.7939453125,13.824462890625,-0.22075055187638082,7.965087890625,7.965087890625,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_APPROACH,59,59,49.7902045815678,50.391762943591104,-0.6015583620233045,-1.1937632797183406,51.69677734375,52.24609375,20.084271763972573,19.84451310265543,1.208186162476621,15.50780880265026,15.384037558685446,416,416,1,0.030517578125,0.030517578125,0.0,0.1220703125,0.1220703125,0.0,13.0615234375,13.641357421875,-4.250559284116329,3.60107421875,3.60107421875,0.0,2.3193359375,2.288818359375,1.333333333333342,13.7939453125,13.824462890625,-0.22075055187638082,7.965087890625,7.965087890625,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,0.946044921875,0.9765625,-3.125
section,FREECAM_YAW,127,127,33.871147576279526,34.41013125922736,-0.5389836829478369,-1.5663517203332478,34.942626953125,35.46142578125,29.5236527710775,29.061208527992513,1.5912767104628411,26.5974025974026,26.193445243804955,565,459,0,0.0,0.030517578125,,0.1220703125,0.1220703125,,18.035888671875,18.585205078125,,3.41796875,3.387451171875,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,,0.9765625,0.9765625,
