scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,42.19225119640477,42.27870561500296,-0.08645441859819414,-0.20448690975892747,38.604736328125,38.63525390625,23.70103447064258,23.652568957672663,0.20490591553352644,15.054211332312404,15.03119266055046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,34.94046429010827,35.00630536417323,-0.06584107406496287,-0.1880834706205481,33.203125,33.233642578125,28.62011196236744,28.566282262493136,0.18843789114615372,20.06613594611145,20.02322028719829,1,1,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,19.866943359375,19.95849609375,-0.4587155963302725,6.16455078125,6.16455078125,0.0,1.220703125,1.220703125,0.0,4.21142578125,4.2724609375,-1.4285714285714235,1.739501953125,1.739501953125,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,1.251220703125,1.220703125,2.499999999999991
section,PITCH_SWEEP,95,95,41.83863589638158,41.941110711348685,-0.10247481496710265,-0.24433023644119256,44.281005859375,44.43359375,23.901352866202913,23.842954634232274,0.24492867124275008,20.302354399008674,20.23965410747375,133,133,1,0.030517578125,0.0,,0.091552734375,0.1220703125,-25.0,18.98193359375,19.04296875,-0.3205128205128194,6.103515625,6.103515625,0.0,1.220703125,1.220703125,0.0,4.119873046875,4.180908203125,-1.4598540145985384,1.89208984375,1.89208984375,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,1.251220703125,1.251220703125,0.0
section,PORTAL_FAR,55,55,46.86945134943182,46.98874733664773,-0.11929598721590651,-0.25388203341795146,48.7060546875,48.858642578125,21.335858884811177,21.28169097242723,0.2545282348762834,19.68048048048048,19.645083932853716,254,254,1,0.030517578125,0.030517578125,0.0,0.091552734375,0.1220703125,-25.0,18.73779296875,18.798828125,-0.32467532467532756,6.34765625,6.317138671875,0.48309178743961567,1.495361328125,1.495361328125,0.0,4.7607421875,4.82177734375,-1.2658227848101222,2.777099609375,2.777099609375,0.0,0.0,0.0,,14.6484375,14.678955078125,-0.20790020790020236,1.251220703125,1.220703125,2.499999999999991
section,PORTAL_NEAR,35,35,51.661900111607146,51.776123046875,-0.1142229352678541,-0.22060928579847872,51.45263671875,51.57470703125,19.356624472573838,19.3139219615702,0.2210970464134876,18.143964562569213,18.093870789618997,309,309,1,0.030517578125,0.030517578125,0.0,0.091552734375,0.1220703125,-25.0,13.12255859375,13.153076171875,-0.23201856148491462,3.41796875,3.41796875,0.0,2.197265625,2.197265625,0.0,13.0615234375,13.12255859375,-0.46511627906976605,6.65283203125,6.65283203125,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,1.220703125,1.220703125,0.0
section,CROSS_DOWN,3,3,44.118245442708336,44.209798177083336,-0.091552734375,-0.2070869765301464,50.811767578125,50.933837890625,22.66635923449389,22.619420156465715,0.20751671662440074,18.48166948674563,18.460845070422536,316,316,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,13.092041015625,13.18359375,-0.694444444444442,3.41796875,3.387451171875,0.9009009009008917,2.197265625,2.227783203125,-1.3698630136986356,13.0615234375,13.092041015625,-0.2331002331002363,6.622314453125,6.622314453125,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,1.220703125,1.251220703125,-2.4390243902439046
section,RETURN_UP,9,9,45.013427734375,45.094807942708336,-0.0813802083333357,-0.18046469659372955,50.567626953125,50.6591796875,22.215593220338985,22.1755019174374,0.18079096045198195,12.53557765876052,12.521207489491784,329,329,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,13.12255859375,13.214111328125,-0.6928406466512715,3.41796875,3.41796875,0.0,2.227783203125,2.197265625,1.388888888888884,12.02392578125,12.0849609375,-0.5050505050505083,5.9814453125,6.011962890625,-0.5076142131979711,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.044677734375,0.0
section,LOD_RETREAT,47,47,50.646193484042556,50.772159657579785,-0.12596617353722905,-0.2481008773051574,51.849365234375,51.910400390625,19.744820512820514,19.695833439905876,0.24871794871794695,17.77006507592191,17.74120194910666,338,338,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.214111328125,13.275146484375,-0.45977011494252595,3.448486328125,3.448486328125,0.0,2.197265625,2.197265625,0.0,13.397216796875,13.458251953125,-0.45351473922902175,6.683349609375,6.683349609375,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.044677734375,0.0
section,LOD_APPROACH,59,59,50.23555432335805,50.35452115333686,-0.11896682997880959,-0.23625848732934385,51.94091796875,52.093505859375,19.906220075987687,19.859189941551705,0.23681798993009373,15.262226362366093,15.24802233597022,416,416,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.24462890625,13.275146484375,-0.22988505747126853,3.41796875,3.448486328125,-0.8849557522123908,2.197265625,2.197265625,0.0,13.397216796875,13.458251953125,-0.45351473922902175,6.683349609375,6.683349609375,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.044677734375,0.0
section,FREECAM_YAW,127,127,34.95872677780512,35.01591719980315,-0.057190421998029706,-0.1633269283557448,35.94970703125,36.0107421875,28.60516077590355,28.558440845457042,0.1635941216095338,25.88309636650869,25.852465483234713,439,439,1,0.0,0.030517578125,-100.0,0.1220703125,0.091552734375,33.33333333333333,17.913818359375,18.00537109375,-0.5084745762711895,3.0517578125,3.0517578125,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.044677734375,0.0
