scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1362993,41595.245361328125,30.181884765625,91.49169921875,49.283466067924316,44.73876953125,11.111544738764607,20.29078065698063,22.351978171896317,10.929953302201467,33.132457027300305,12.50633984987914,9,89.4775390625,1,791,368,0,0.839414189777103,48.42901003869224,0.015041839454976303,0x26080601,0x90ABD6C8,16,4,167.724609375,56.549072265625,43668.45703125,42234.832763671875,0.953125
overall_observed,854,0,1383951,42234.832763671875,30.181884765625,91.49169921875,49.455307685798445,44.7998046875,11.197023705900248,20.220276584936894,22.321525885558582,10.929953302201467,33.132457027300305,12.487804878048781,9,89.599609375,1,801,377,0,0.8371965109045667,48.60306679504537,0.015044379848507025,0x26080601,0x90ABD6C8,16,4,167.724609375,56.549072265625,43668.45703125,42234.832763671875,0.953125
