crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1699,51.849365234375,24.59716796875,1,12.0,5.0078125,4.64453125,315,321,6,38.172403971354164,52.215576171875,50.384521484375,19.847365233192004,25.472005208333332,39.25878594249201
2,324,6,RETURN_UP,0,2515,76.751708984375,49.102783203125,0,0.00390625,9.640625,1.5625,321,327,7,43.3349609375,76.751708984375,26.519775390625,37.70771001150748,49.01123046875,20.40348692403487
3,432,8,LOD_APPROACH,0,2055,62.713623046875,35.369873046875,1,11.98828125,4.9296875,4.6328125,429,435,7,45.523507254464285,62.713623046875,49.448649088541664,20.222999382843035,35.868326822916664,27.87975042541123
4,764,10,FREECAM_3D,0,2034,62.07275390625,34.393310546875,0,0.01171875,9.640625,1.5703125,761,767,7,49.42103794642857,62.07275390625,59.63134765625,16.769703172978506,34.993489583333336,28.57674418604651
