crossing_index,frame_index,section_id,section_name,crossing_detailed,crossing_included_in_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,player_x,player_y,angle_degrees,pre_clean_frames,pre_clean_mean_ms,pre_clean_average_fps,post_clean_frames,post_clean_mean_ms,post_clean_average_fps,window_start,window_end,window_max_ms,window_observed_max_ms,window_clean_frames,window_clean_max_ms
1,4,1,A_APPROACH,0,1,1199,36.590576171875,36.0107421875,3.5,1.25390625,90.0,3,53.863525390625,18.565439093484418,3,36.285400390625,27.55929352396972,1,7,53.985595703125,53.985595703125,7,53.985595703125
2,173,5,A_RETURN,0,1,1581,48.248291015625,47.698974609375,1.25,2.5,359.296875,3,58.736165364583336,17.02528576376862,3,47.648111979166664,20.987190435525193,170,176,58.807373046875,58.807373046875,7,58.807373046875
3,666,13,D_APPROACH,0,1,1549,47.271728515625,46.69189453125,13.75,5.17578125,177.890625,3,54.107666015625,18.48166948674563,3,47.332763671875,21.12701482914249,663,669,54.901123046875,54.901123046875,7,54.901123046875
