scope,includes_detailed_frames,detailed_frames_excluded,frame_count,total_ticks,duration_ms,average_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,point_one_percent_low_fps,point_one_percent_low_frame_count,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,over_twice_median,update_ms_mean,render_ms_mean,swap_ms_mean,diagnostic_replay,warmup_frames_before_measurement,graphics_init_ms,first_frame_render_only_ms,route_wall_ms,recorded_phase_total_ms,wall_minus_recorded_phase_ms
overall_clean,1,0,971,1502831,45862.762451171875,21.171860308976857,15.515151515151516,27.652320675105486,16.14107679424659,10,15.515151515151516,1,36.163330078125,64.453125,47.232505099044154,46.9970703125,4.595404469365347,93.994140625,0,971,214,0,0,0.311650159307415,46.905517578125,0.015337361611740473,1,16,434.051513671875,53.89404296875,46330.291748046875,45862.762451171875,467.529296875
overall_observed,1,0,971,1502831,45862.762451171875,21.171860308976857,15.515151515151516,27.652320675105486,16.14107679424659,10,15.515151515151516,1,36.163330078125,64.453125,47.232505099044154,46.9970703125,4.595404469365347,93.994140625,0,971,214,0,0,0.311650159307415,46.905517578125,0.015337361611740473,1,16,434.051513671875,53.89404296875,46330.291748046875,45862.762451171875,467.529296875
