scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1140020,34790.6494140625,26.9775390625,77.606201171875,41.22114859486078,37.7197265625,8.30562893402029,24.25939194049227,26.511326860841425,12.885568226504128,37.067873303167424,15.585667477010887,9,75.439453125,1,685,138,0,0.8317124787100119,40.37641913969935,0.0130169764514218,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.393798828125,36767.059326171875,35307.2509765625,0.875
overall_observed,854,0,1156948,35307.2509765625,26.9775390625,77.606201171875,41.34338521845726,37.750244140625,8.356666931737525,24.18766616995751,26.489894907033143,12.885568226504128,37.067873303167424,15.57167749089181,9,75.50048828125,1,695,145,0,0.8297279232838115,40.50064980285787,0.013007492315573771,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.393798828125,36767.059326171875,35307.2509765625,0.875
