crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1879,57.342529296875,28.80859375,1,12.0,5.0078125,4.64453125,315,321,6,44.957478841145836,63.568115234375,61.309814453125,16.310602289696366,29.927571614583332,33.41400407885792
2,324,6,RETURN_UP,0,2892,88.2568359375,59.417724609375,0,0.00390625,9.640625,1.5625,321,327,7,51.644461495535715,88.2568359375,31.514485677083332,31.731439638476438,59.5703125,16.78688524590164
3,432,8,LOD_APPROACH,0,2379,72.601318359375,43.975830078125,1,11.98828125,4.9296875,4.6328125,429,435,7,55.062430245535715,72.601318359375,59.794108072916664,16.724055801292955,44.484456380208336,22.479762176995198
4,764,10,FREECAM_3D,0,2324,70.9228515625,42.022705078125,0,0.01171875,9.640625,1.5703125,761,767,7,59.871128627232146,74.0966796875,73.50667317708333,13.604207030168835,42.551676432291664,23.500836720057375
