scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,38.252446323774436,39.44089627378925,-1.1884499500148138,-3.0132427563635433,34.393310546875,35.7666015625,26.14211889968684,25.35439339558208,3.106859989961408,15.916239408494793,15.762266167824693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,31.034694881889763,32.49016709215059,-1.4554722102608295,-4.479731378828344,29.022216796875,30.792236328125,32.222001982160556,30.77854284847902,4.689822844400404,21.984568936598457,21.16112366806587,1,1,1,0.030517578125,0.0,,0.091552734375,0.1220703125,-25.0,19.744873046875,19.71435546875,0.1547987616099089,4.33349609375,6.134033203125,-29.35323383084577,1.251220703125,1.251220703125,0.0,4.058837890625,4.058837890625,0.0,1.739501953125,1.739501953125,0.0,0.0,0.0,,13.0615234375,13.0615234375,0.0,0.579833984375,0.579833984375,0.0
section,PITCH_SWEEP,95,95,37.847900390625,39.3358732524671,-1.4879728618421026,-3.782737584829843,40.130615234375,41.748046875,26.42154491211095,25.42208720222783,3.9314541797163427,22.306330837304287,21.431000654022238,133,133,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,18.798828125,18.798828125,0.0,4.241943359375,6.103515625,-30.500000000000004,1.251220703125,1.220703125,2.499999999999991,3.96728515625,3.96728515625,0.0,1.89208984375,1.89208984375,0.0,0.0,0.0,,13.0615234375,13.0615234375,0.0,0.579833984375,0.579833984375,0.0
section,PORTAL_FAR,55,55,43.231201171875,44.30874911221591,-1.0775479403409065,-2.431907832947211,44.403076171875,46.173095703125,23.13144147959904,22.56890614238307,2.4925237123458066,21.501312335958005,20.752374920835972,254,254,1,0.030517578125,0.0,,0.1220703125,0.1220703125,0.0,18.5546875,18.5546875,0.0,4.638671875,6.34765625,-26.923076923076927,1.495361328125,1.495361328125,0.0,4.608154296875,4.608154296875,0.0,2.8076171875,2.777099609375,1.098901098901095,0.0,0.0,,13.031005859375,13.0615234375,-0.2336448598130869,0.6103515625,0.6103515625,0.0
section,PORTAL_NEAR,35,35,48.73046875,49.07924107142857,-0.3487723214285694,-0.7106310403638405,48.4619140625,48.88916015625,20.521042084168336,20.37521318931211,0.7157171485828728,19.185011709601874,19.02903600464576,308,312,0,0.0,0.0,,0.1220703125,0.1220703125,,12.87841796875,12.87841796875,,3.387451171875,3.41796875,,2.197265625,2.227783203125,,12.939453125,12.908935546875,,6.256103515625,6.65283203125,,0.0,0.0,,13.0615234375,13.0615234375,,0.579833984375,0.6103515625,
section,CROSS_DOWN,3,3,41.035970052083336,41.6259765625,-0.5900065104166643,-1.4173998044965774,48.095703125,48.248291015625,24.368864650470996,24.023460410557185,1.4377788795240543,19.68048048048048,19.36643026004728,316,316,1,0.030517578125,0.030517578125,0.0,0.091552734375,0.1220703125,-25.0,12.908935546875,12.87841796875,0.23696682464455776,3.35693359375,3.41796875,-1.7857142857142905,2.227783203125,2.197265625,1.388888888888884,12.908935546875,12.939453125,-0.2358490566037763,6.256103515625,6.622314453125,-5.5299539170506895,0.0,0.0,,13.0615234375,13.0615234375,0.0,0.579833984375,0.579833984375,0.0
section,RETURN_UP,9,9,41.537814670138886,42.07017686631944,-0.5323621961805571,-1.265414685258326,47.2412109375,47.4853515625,24.074448979591835,23.769807366809058,1.2816326530612265,13.08626198083067,13.023847376788554,329,329,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,12.939453125,12.939453125,0.0,3.35693359375,3.41796875,-1.7857142857142905,2.227783203125,2.197265625,1.388888888888884,11.871337890625,11.90185546875,-0.2564102564102555,5.615234375,5.9814453125,-6.122448979591832,0.0,0.0,,13.0615234375,13.0615234375,0.0,0.9765625,0.9765625,0.0
section,LOD_RETREAT,47,47,47.31263505651596,47.640536693816486,-0.3279016373005277,-0.6882828365430416,48.431396484375,48.797607421875,21.136003074136084,20.990527592645595,0.6930530013998348,18.919168591224018,18.767468499427263,338,338,1,0.030517578125,0.030517578125,0.0,0.1220703125,0.1220703125,0.0,13.00048828125,13.00048828125,0.0,3.387451171875,3.448486328125,-1.7699115044247815,2.197265625,2.197265625,0.0,13.275146484375,13.24462890625,0.23041474654377225,6.28662109375,6.683349609375,-5.936073059360735,0.0,0.0,,13.0615234375,13.0615234375,0.0,0.9765625,0.9765625,0.0
section,LOD_APPROACH,59,59,46.84241343352754,47.25517660884534,-0.4127631753177994,-0.8734771615276027,48.675537109375,48.980712890625,21.348174158854253,21.161702733173524,0.8811740153046088,16.326856003986048,15.968810916179336,416,416,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,13.031005859375,13.00048828125,0.23474178403755097,3.387451171875,3.448486328125,-1.7699115044247815,2.197265625,2.197265625,0.0,13.24462890625,13.24462890625,0.0,6.317138671875,6.7138671875,-5.909090909090908,0.0,0.0,,13.0615234375,13.031005859375,0.23419203747072626,0.9765625,0.9765625,0.0
section,FREECAM_YAW,127,127,30.924639363927167,32.11746816560039,-1.192828801673226,-3.7139565158838206,32.012939453125,33.111572265625,32.33667459244409,31.135704559397865,3.857211680420214,28.998230088495575,27.935208866155158,459,565,0,0.030517578125,0.030517578125,,0.091552734375,0.091552734375,,17.822265625,17.852783203125,,1.708984375,2.99072265625,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,13.0615234375,13.0615234375,,0.946044921875,0.9765625,
