scene_id,scene_name,config_match,frame_hash_match,current_frame_hash,baseline_frame_hash,current_clean_samples,baseline_clean_samples,current_detailed_samples,baseline_detailed_samples,current_total_ms_mean,baseline_total_ms_mean,total_ms_delta,total_percent_change,current_wait_ms_mean,baseline_wait_ms_mean,wait_ms_delta,wait_percent_change,current_background_ms_mean,baseline_background_ms_mean,background_ms_delta,background_percent_change,current_columns_ms_mean,baseline_columns_ms_mean,columns_ms_delta,columns_percent_change,current_admin_corrected_ms_mean,baseline_admin_corrected_ms_mean,admin_corrected_ms_delta,admin_corrected_percent_change,current_wait_corrected_ms_mean,baseline_wait_corrected_ms_mean,wait_corrected_ms_delta,wait_corrected_percent_change,current_background_corrected_ms_mean,baseline_background_corrected_ms_mean,background_corrected_ms_delta,background_corrected_percent_change,current_dda_corrected_ms_mean,baseline_dda_corrected_ms_mean,dda_corrected_ms_delta,dda_corrected_percent_change,current_portal_trace_corrected_ms_mean,baseline_portal_trace_corrected_ms_mean,portal_trace_corrected_ms_delta,portal_trace_corrected_percent_change,current_wall_draw_corrected_ms_mean,baseline_wall_draw_corrected_ms_mean,wall_draw_corrected_ms_delta,wall_draw_corrected_percent_change,current_portal_draw_corrected_ms_mean,baseline_portal_draw_corrected_ms_mean,portal_draw_corrected_ms_delta,portal_draw_corrected_percent_change
1,NEAR_WALL,1,1,0xAA5E6985,0xAA5E6985,8,8,4,4,44.223785400390625,44.5709228515625,-0.347137451171875,-0.7788428620335464,0.02288818359375,0.0152587890625,0.00762939453125,50.0,10.425567626953125,10.38360595703125,0.041961669921875,0.4041146216017699,33.672332763671875,34.0576171875,-0.385284423828125,-1.1312724014336917,3.10516357421875,3.05938720703125,0.0457763671875,1.4962593516209433,0.0,0.0,0.0,,10.406494140625,10.3759765625,0.030517578125,0.2941176470588225,7.110595703125,7.13348388671875,-0.02288818359375,-0.3208556149732589,1.953125,2.3651123046875,-0.4119873046875,-17.419354838709676,21.54541015625,21.53778076171875,0.00762939453125,0.03542330853700815,0.0,0.0,0.0,
2,MID_DIRECT,1,1,0x1538F381,0x1538F381,8,8,4,4,43.00689697265625,43.37310791015625,-0.3662109375,-0.8443271767810012,0.019073486328125,0.02288818359375,-0.003814697265625,-16.666666666666664,11.699676513671875,11.688232421875,0.011444091796875,0.0979112271540572,31.177520751953125,31.56280517578125,-0.385284423828125,-1.2206913222141624,3.05938720703125,3.0517578125,0.00762939453125,0.24999999999999467,0.0,0.0,0.0,,11.688232421875,11.65771484375,0.030517578125,0.2617801047120505,7.34710693359375,7.34710693359375,0.0,0.0,1.9073486328125,2.32696533203125,-0.41961669921875,-18.032786885245898,18.85986328125,18.88275146484375,-0.02288818359375,-0.12121212121212199,0.0,0.0,0.0,
3,LONG_DDA,1,1,0x125784EE,0x125784EE,8,8,4,4,45.070648193359375,45.43304443359375,-0.362396240234375,-0.7976490344248521,0.011444091796875,0.02288818359375,-0.011444091796875,-50.0,21.366119384765625,21.343231201171875,0.02288818359375,0.10723860589811895,23.586273193359375,23.960113525390625,-0.37384033203125,-1.5602611049196025,3.0670166015625,3.1280517578125,-0.06103515625,-1.9512195121951237,0.00762939453125,0.0,0.00762939453125,,21.3470458984375,21.331787109375,0.0152587890625,0.07153075822603494,8.7432861328125,8.72802734375,0.0152587890625,0.17482517482516613,2.01416015625,2.35748291015625,-0.34332275390625,-14.563106796116509,9.765625,9.77325439453125,-0.00762939453125,-0.07806401249024209,0.0,0.0,0.0,
4,PORTAL_CHAIN,1,1,0xAD3E19C6,0xAD3E19C6,8,8,4,4,53.905487060546875,54.660797119140625,-0.75531005859375,-1.3818131062879435,0.0152587890625,0.02288818359375,-0.00762939453125,-33.333333333333336,10.82611083984375,10.784149169921875,0.041961669921875,0.3891050583657574,42.949676513671875,43.7469482421875,-0.797271728515625,-1.8224625043599563,4.18853759765625,4.12750244140625,0.06103515625,1.4787430683918634,0.00762939453125,0.0,0.00762939453125,,10.80322265625,10.76507568359375,0.03814697265625,0.3543586109142405,14.09912109375,14.068603515625,0.030517578125,0.2169197396963085,11.37542724609375,12.298583984375,-0.92315673828125,-7.506203473945405,10.09368896484375,10.09368896484375,0.0,0.0,4.8980712890625,4.89044189453125,0.00762939453125,0.15600624024960652
5,PORTAL_WIDE,1,1,0x0099C767,0x0099C767,8,8,4,4,41.03851318359375,41.500091552734375,-0.461578369140625,-1.1122345803842304,0.0152587890625,0.026702880859375,-0.011444091796875,-42.85714285714286,12.119293212890625,12.10784912109375,0.011444091796875,0.0945179584120881,28.7933349609375,29.266357421875,-0.4730224609375,-1.6162669447341016,3.2501220703125,3.35693359375,-0.1068115234375,-3.1818181818181857,0.00762939453125,0.0,0.00762939453125,,12.1002197265625,12.09259033203125,0.00762939453125,0.06309148264984632,9.7503662109375,9.74273681640625,0.00762939453125,0.0783085356303781,3.91387939453125,4.39453125,-0.48065185546875,-10.9375,9.8724365234375,9.8114013671875,0.06103515625,0.6220839813374734,2.37274169921875,2.349853515625,0.02288818359375,0.9740259740259827
6,CUSTOM_PAIR,1,1,0x7CD87316,0x7CD87316,8,8,4,4,53.45916748046875,54.241180419921875,-0.782012939453125,-1.4417328926084827,0.019073486328125,0.02288818359375,-0.003814697265625,-16.666666666666664,10.425567626953125,10.3912353515625,0.034332275390625,0.33039647577093323,42.90008544921875,43.7164306640625,-0.81634521484375,-1.8673647469458987,4.18853759765625,4.302978515625,-0.11444091796875,-2.659574468085102,0.0,0.00762939453125,-0.00762939453125,-100.0,10.406494140625,10.3759765625,0.030517578125,0.2941176470588225,14.61029052734375,14.5263671875,0.08392333984375,0.5777310924369727,11.199951171875,12.1612548828125,-0.9613037109375,-7.90464240903388,9.25445556640625,9.16290283203125,0.091552734375,0.9991673605328932,5.4931640625,5.40924072265625,0.08392333984375,1.5514809590973178
