crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1856,56.640625,28.13720703125,1,12.0,5.0078125,4.64453125,315,321,6,44.3878173828125,63.1103515625,60.9283447265625,16.412722263961932,29.276529947916668,34.15705350938151
2,324,6,RETURN_UP,0,2878,87.82958984375,58.990478515625,0,0.00390625,9.640625,1.5625,321,327,7,51.138741629464285,87.82958984375,30.843098958333332,32.422163588390504,59.2041015625,16.890721649484536
3,432,8,LOD_APPROACH,0,2352,71.77734375,43.121337890625,1,11.98828125,4.9296875,4.6328125,429,435,7,54.391043526785715,71.77734375,59.377034505208336,16.84152818228542,43.609619140625,22.93072078376487
4,764,10,FREECAM_3D,0,2296,70.068359375,41.168212890625,0,0.01171875,9.640625,1.5703125,761,767,7,59.225899832589285,73.699951171875,73.09977213541667,13.679933203451155,41.737874348958336,23.959054350475263
