scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1303095,39767.303466796875,28.778076171875,87.82958984375,47.11765813601526,43.6248779296875,10.459393740717701,21.223465672111395,22.922700244840854,11.385684503127171,34.748674443266175,13.138147636655232,9,87.249755859375,1,789,314,0,0.8379678590602785,46.26414222174911,0.015548055205864929,0x26080601,0x90ABD6C8,16,4,167.724609375,53.802490234375,41806.915283203125,40373.199462890625,0.953125
overall_observed,854,0,1322949,40373.199462890625,28.778076171875,87.82958984375,47.27540920713188,43.6553955078125,10.53171996877149,21.152646095956836,22.906675987416985,11.385684503127171,34.748674443266175,13.12411552667883,9,87.310791015625,1,799,323,0,0.8358385858826113,46.42406168810378,0.015508933145491803,0x26080601,0x90ABD6C8,16,4,167.724609375,53.802490234375,41806.915283203125,40373.199462890625,0.953125
