crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1773,54.107666015625,26.885986328125,1,12.0,5.0078125,4.64453125,315,321,6,40.6951904296875,55.084228515625,52.9632568359375,18.881014116969173,28.045654296875,35.65614798694233
2,324,6,RETURN_UP,0,2613,79.742431640625,52.154541015625,0,0.00390625,9.640625,1.5625,321,327,7,46.225411551339285,79.742431640625,29.215494791666668,34.22841225626741,52.06298828125,19.207502930832355
3,432,8,LOD_APPROACH,0,2148,65.5517578125,38.177490234375,1,11.98828125,4.9296875,4.6328125,429,435,7,48.440115792410715,65.5517578125,52.530924479166664,19.03640588690937,38.645426432291664,25.876283232429586
4,764,10,FREECAM_3D,0,2126,64.88037109375,37.17041015625,0,0.01171875,9.640625,1.5703125,761,767,7,47.934395926339285,64.88037109375,52.469889322916664,19.058549825513765,37.750244140625,26.489894907033143
