section_index,section_id,section_name,section_flags,section_flag_names,first_frame,frame_count,clean_frame_count,detailed_frame,crossing_count,logical_hash,presented_hash,state_hash,portal_0_lod,portal_1_lod,endpoint_room,clean_frame_ms_mean,clean_frame_ms_median,clean_average_fps,clean_median_fps,clean_1_percent_low_fps,detail_raw_total_ticks,detail_corrected_total_ticks,detail_corrected_total_ms,admin_raw_ticks,admin_entries,admin_switch_overhead_ticks,admin_corrected_ticks,admin_corrected_ms,admin_corrected_share_percent,setup_raw_ticks,setup_entries,setup_switch_overhead_ticks,setup_corrected_ticks,setup_corrected_ms,setup_corrected_share_percent,root_geometry_raw_ticks,root_geometry_entries,root_geometry_switch_overhead_ticks,root_geometry_corrected_ticks,root_geometry_corrected_ms,root_geometry_corrected_share_percent,root_fill_raw_ticks,root_fill_entries,root_fill_switch_overhead_ticks,root_fill_corrected_ticks,root_fill_corrected_ms,root_fill_corrected_share_percent,portal_setup_raw_ticks,portal_setup_entries,portal_setup_switch_overhead_ticks,portal_setup_corrected_ticks,portal_setup_corrected_ms,portal_setup_corrected_share_percent,portal_geometry_raw_ticks,portal_geometry_entries,portal_geometry_switch_overhead_ticks,portal_geometry_corrected_ticks,portal_geometry_corrected_ms,portal_geometry_corrected_share_percent,portal_fill_raw_ticks,portal_fill_entries,portal_fill_switch_overhead_ticks,portal_fill_corrected_ticks,portal_fill_corrected_ms,portal_fill_corrected_share_percent,wait_raw_ticks,wait_entries,wait_switch_overhead_ticks,wait_corrected_ticks,wait_corrected_ms,wait_corrected_share_percent,present_raw_ticks,present_entries,present_switch_overhead_ticks,present_corrected_ticks,present_corrected_ms,present_corrected_share_percent,overlay_raw_ticks,overlay_entries,overlay_switch_overhead_ticks,overlay_corrected_ticks,overlay_corrected_ms,overlay_corrected_share_percent,transformed_vertices,projected_points,rasterized_polygons,raster_rows,filled_spans,filled_pixels,portal_composite_pixels,portal_clip_pixels,full_portal_views,lod_portal_views,edge_division_fallbacks
0,1,OPEN_YAW,0x04,turn,0,128,127,1,0,0xF5386431,0x558150D7,0x9E5629C9,1,0,0,34.97746985728347,33.26416015625,28.58983237153064,30.06238532110092,20.06613594611145,1624,1614,49.25537109375,1,1,1,0,0.0,0.0,5,1,1,4,0.1220703125,0.24783147459727387,651,1,1,650,19.83642578125,40.272614622057,203,1,1,202,6.16455078125,12.515489467162329,41,1,1,40,1.220703125,2.4783147459727384,141,1,1,140,4.2724609375,8.674101610904584,58,1,1,57,1.739501953125,3.5315985130111525,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,29.739776951672862,42,1,1,41,1.251220703125,2.540272614622057,0,0,0,0,0,0,0,0,0,0,0
1,2,PITCH_SWEEP,0x08,pitch,128,96,95,133,0,0xF5386431,0x558150D7,0x9E5629C9,1,0,0,41.875578227796055,44.342041015625,23.880267266046317,22.55196145905024,20.314941103533787,1595,1585,48.370361328125,2,1,1,1,0.030517578125,0.06309148264984227,5,1,1,4,0.1220703125,0.25236593059936907,621,1,1,620,18.9208984375,39.11671924290221,201,1,1,200,6.103515625,12.618296529968454,41,1,1,40,1.220703125,2.5236593059936907,138,1,1,137,4.180908203125,8.64353312302839,63,1,1,62,1.89208984375,3.911671924290221,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,30.28391167192429,42,1,1,41,1.251220703125,2.586750788643533,0,0,0,0,0,0,0,0,0,0,0
2,3,PORTAL_FAR,0x21,portal_view|lod,224,56,55,254,0,0xACD90C31,0x57771062,0xA72A6D23,1,0,0,46.89386541193182,48.76708984375,21.324750928840192,20.505632040050063,19.70414912808178,1653,1643,50.140380859375,1,1,1,0,0.0,0.0,5,1,1,4,0.1220703125,0.24345709068776628,614,1,1,613,18.707275390625,37.30979914790018,209,1,1,208,6.34765625,12.659768715763846,50,1,1,49,1.495361328125,2.982349360925137,158,1,1,157,4.791259765625,9.555690809494827,93,1,1,92,2.8076171875,5.599513085818624,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,29.214850882531955,41,1,1,40,1.220703125,2.4345709068776626,0,0,0,0,0,0,0,0,0,0,0
3,4,PORTAL_NEAR,0x21,portal_view|lod,280,36,35,310,0,0x6BC9BA3D,0xC7979F36,0x6CC07690,0,0,0,51.67933872767857,51.483154296875,19.350092795680784,19.423829282750443,18.143964562569213,1795,1785,54.473876953125,2,1,1,1,0.030517578125,0.056022408963585436,5,1,1,4,0.1220703125,0.22408963585434175,429,1,1,428,13.0615234375,23.977591036414566,112,1,1,111,3.387451171875,6.218487394957983,74,1,1,73,2.227783203125,4.089635854341736,431,1,1,430,13.12255859375,24.089635854341736,218,1,1,217,6.622314453125,12.156862745098039,1,1,1,0,0.0,0.0,482,1,1,481,14.678955078125,26.946778711484594,41,1,1,40,1.220703125,2.2408963585434174,0,0,0,0,0,0,0,0,0,0,0
4,5,CROSS_DOWN,0x83,portal_view|portal_cross|stress,316,4,3,316,1,0x4574F2BD,0xC47DC216,0x2C3FE3A2,0,0,1,44.158935546875,50.84228515625,22.645473393227366,19.668667466986793,18.48166948674563,1794,1784,54.443359375,2,1,1,1,0.030517578125,0.05605381165919283,4,1,1,3,0.091552734375,0.1681614349775785,429,1,1,428,13.0615234375,23.99103139013453,113,1,1,112,3.41796875,6.278026905829597,74,1,1,73,2.227783203125,4.091928251121076,430,1,1,429,13.092041015625,24.04708520179372,218,1,1,217,6.622314453125,12.163677130044842,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,26.905829596412556,42,1,1,41,1.251220703125,2.298206278026906,0,0,0,0,0,0,0,0,0,0,0
5,6,RETURN_UP,0x93,portal_view|portal_cross|freecam|stress,320,10,9,329,1,0xB2FCEA9A,0x3E7A9B97,0xA4A3A3D6,0,0,0,45.03038194444444,50.567626953125,22.20722891566265,19.775497887748944,12.540375047837735,1767,1757,53.619384765625,1,1,1,0,0.0,0.0,5,1,1,4,0.1220703125,0.22766078542970974,430,1,1,429,13.092041015625,24.41661923733637,113,1,1,112,3.41796875,6.374501992031872,73,1,1,72,2.197265625,4.097894137734775,398,1,1,397,12.115478515625,22.59533295389869,197,1,1,196,5.9814453125,11.155378486055778,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,27.319294251565168,68,1,1,67,2.044677734375,3.813318155947638,0,0,0,0,0,0,0,0,0,0,0
6,7,LOD_RETREAT,0x31,portal_view|freecam|lod,330,48,47,338,0,0x7855312D,0xA8D4BB65,0xA8F2C94A,1,0,0,50.66437416888298,51.81884765625,19.73773517198954,19.297997644287396,17.779706999457407,1838,1828,55.7861328125,2,1,1,1,0.030517578125,0.05470459518599562,4,1,1,3,0.091552734375,0.16411378555798686,434,1,1,433,13.214111328125,23.687089715536104,113,1,1,112,3.41796875,6.12691466083151,73,1,1,72,2.197265625,3.938730853391685,442,1,1,441,13.458251953125,24.12472647702407,220,1,1,219,6.683349609375,11.980306345733041,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,26.2582056892779,68,1,1,67,2.044677734375,3.665207877461707,0,0,0,0,0,0,0,0,0,0,0
7,8,LOD_APPROACH,0xB3,portal_view|portal_cross|freecam|lod|stress,378,60,59,416,1,0x9391C926,0xCF9F1F10,0x8028BE00,0,0,1,50.252623477224574,52.032470703125,19.899458591514502,19.218768328445748,15.25512104283054,1837,1827,55.755615234375,1,1,1,0,0.0,0.0,5,1,1,4,0.1220703125,0.21893814997263272,433,1,1,432,13.18359375,23.645320197044335,113,1,1,112,3.41796875,6.130268199233717,74,1,1,73,2.227783203125,3.9956212370005475,441,1,1,440,13.427734375,24.0831964969896,220,1,1,219,6.683349609375,11.986863711001641,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,26.272577996715928,68,1,1,67,2.044677734375,3.6672140120415984,0,0,0,0,0,0,0,0,0,0,0
8,9,FREECAM_YAW,0x14,turn|freecam,438,128,127,459,0,0x9391C926,0xCF9F1F10,0xD6FA1B1C,0,0,1,35.01807986281988,36.041259765625,28.556677119859465,27.745977984758678,25.842271293375394,1248,1241,37.872314453125,1,1,1,0,0.0,0.0,5,1,1,4,0.1220703125,0.32232070910556004,592,1,1,591,18.035888671875,47.622884770346495,100,1,1,99,3.021240234375,7.977437550362611,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,38.6784850926672,68,1,1,67,2.044677734375,5.398871877518131,0,0,0,0,0,0,0,0,0,0,0
9,10,FREECAM_3D,0xD8,pitch|freecam|vertical|stress,566,288,287,610,1,0x13BBC90D,0x232B60B4,0xB2A40B9D,2,1,0,43.1011346159081,38.2080078125,23.2012453711813,26.17252396166134,15.537221431958274,2094,2084,63.5986328125,2,1,1,1,0.030517578125,0.04798464491362764,5,1,1,4,0.1220703125,0.19193857965451055,654,1,1,653,19.927978515625,31.33397312859885,184,1,1,183,5.584716796875,8.781190019193858,74,1,1,73,2.227783203125,3.502879078694818,489,1,1,488,14.892578125,23.41650671785029,136,1,1,135,4.119873046875,6.477927063339731,1,1,1,0,0.0,0.0,481,1,1,480,14.6484375,23.032629558541267,68,1,1,67,2.044677734375,3.214971209213052,0,0,0,0,0,0,0,0,0,0,0
