crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1779,54.290771484375,27.069091796875,1,12.0,5.0078125,4.64453125,315,321,6,40.9393310546875,55.572509765625,53.4210205078125,18.71922307912025,28.167724609375,35.50162513542795
2,324,6,RETURN_UP,0,2629,80.230712890625,52.581787109375,0,0.00390625,9.640625,1.5625,321,327,7,46.543666294642854,80.230712890625,29.368082682291668,34.05057152753724,52.490234375,19.051162790697674
3,432,8,LOD_APPROACH,0,2153,65.704345703125,38.330078125,1,11.98828125,4.9296875,4.6328125,429,435,7,48.72349330357143,65.704345703125,52.968343098958336,18.879201075475322,38.818359375,25.761006289308177
4,764,10,FREECAM_3D,0,2131,65.032958984375,37.353515625,0,0.01171875,9.640625,1.5703125,761,767,7,52.90440150669643,65.032958984375,63.852945963541664,15.660984546758005,37.913004557291664,26.376173866380466
