scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1175904,35885.7421875,27.679443359375,80.230712890625,42.51865188092417,38.818359375,8.735146402243116,23.519089993740987,25.761006289308177,12.464054773678205,36.12789415656009,14.96255707762557,9,77.63671875,1,738,181,0,0.8328333850155509,41.67168061315166,0.014137882756960901,0x26080601,0x90ABD6C8,16,4,163.787841796875,48.309326171875,37879.7607421875,36420.8984375,0.875
overall_observed,854,0,1193440,36420.8984375,27.679443359375,80.230712890625,42.64742205796253,38.8641357421875,8.791779590745088,23.44807614961791,25.73066352571653,12.464054773678205,36.12789415656009,14.946632203132127,9,77.728271484375,1,748,189,0,0.8307284996157787,41.802506815354214,0.01418674299253513,0x26080601,0x90ABD6C8,16,4,163.787841796875,48.309326171875,37879.7607421875,36420.8984375,0.875
