crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1716,52.3681640625,25.146484375,1,12.0,5.0078125,4.64453125,315,321,6,39.337158203125,54.473876953125,52.6123046875,19.006960556844547,26.143391927083332,38.25058365758755
2,324,6,RETURN_UP,0,2593,79.132080078125,51.544189453125,0,0.00390625,9.640625,1.5625,321,327,7,45.039585658482146,79.132080078125,27.292887369791668,36.63958255683936,51.422119140625,19.446884272997032
3,432,8,LOD_APPROACH,0,2084,63.5986328125,36.19384765625,1,11.98828125,4.9296875,4.6328125,429,435,7,47.05810546875,63.5986328125,51.930745442708336,19.2564152791381,36.671956380208336,27.26879334257975
4,764,10,FREECAM_3D,0,2063,62.957763671875,35.247802734375,0,0.01171875,9.640625,1.5703125,761,767,7,50.968715122767854,62.957763671875,62.113444010416664,16.099574189321977,35.82763671875,27.911413969335605
