crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1672,51.025390625,23.773193359375,1,12.0,5.0078125,4.64453125,315,321,6,37.409464518229164,51.025390625,49.8046875,20.07843137254902,24.607340494791668,40.638280281107896
2,324,6,RETURN_UP,0,2458,75.01220703125,47.42431640625,0,0.00390625,9.640625,1.5625,321,327,7,42.258126395089285,75.01220703125,25.685628255208332,38.93227722772277,47.91259765625,20.871337579617833
3,432,8,LOD_APPROACH,0,2032,62.01171875,34.637451171875,1,11.98828125,4.9296875,4.6328125,429,435,7,44.41615513392857,62.01171875,47.861735026041664,20.893517534537725,35.105387369791664,28.485656331498117
4,764,10,FREECAM_3D,0,2005,61.187744140625,33.477783203125,0,0.01171875,9.640625,1.5703125,761,767,7,48.213413783482146,61.187744140625,58.024088541666664,17.23422159887798,34.077962239583336,29.3444776119403
