scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1148627,35053.314208984375,25.543212890625,82.550048828125,41.53236280685353,36.4990234375,10.297522330553852,24.077609180351846,27.39799331103679,12.113863216266173,39.14934289127837,14.41407624633431,9,72.998046875,1,664,179,0,0.8329780180872334,40.685536172152695,0.013848616613595972,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.454833984375,37063.8427734375,35605.377197265625,0.890625
overall_observed,854,0,1166717,35605.377197265625,25.543212890625,82.550048828125,41.69247915370682,36.56005859375,10.381674372765627,23.985141212479117,27.352253756260435,12.113863216266173,39.14934289127837,14.391567440952567,9,73.1201171875,1,674,186,0,0.830871439091774,40.847706850574504,0.013900864040544497,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.454833984375,37063.8427734375,35605.377197265625,0.890625
