crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1709,52.154541015625,24.932861328125,1,12.0,5.0078125,4.64453125,315,321,6,40.6036376953125,59.478759765625,56.82373046875,17.59828141783029,25.93994140625,38.550588235294114
2,324,6,RETURN_UP,0,2705,82.550048828125,54.901123046875,0,0.00390625,9.640625,1.5625,321,327,7,47.001429966517854,82.550048828125,27.069091796875,36.94250281848929,55.084228515625,18.154016620498616
3,432,8,LOD_APPROACH,0,2077,63.385009765625,35.980224609375,1,11.98828125,4.9296875,4.6328125,429,435,7,48.370361328125,63.385009765625,55.287679036458336,18.08721251149954,36.448160807291664,27.436226625732626
4,764,10,FREECAM_3D,0,2055,62.713623046875,35.0341796875,0,0.01171875,9.640625,1.5703125,761,767,7,52.83900669642857,67.230224609375,66.75211588541667,14.980798537031394,35.634358723958336,28.062803311447333
