scene_index,scene_id,scene_name,scene_flags,frame_hash,player_x_raw,player_y_raw,player_x,player_y,angle_raw,angle_degrees,primary_hex,secondary_hex,sample_index,scene_sample_index,detailed,status,total_ticks,total_ms,wait_ticks,wait_ms,background_ticks,background_ms,columns_ticks,columns_ms,casts,max_depth,trace_total_ticks,trace_total_ms,trace_category_delta_ticks,portal_transforms,wall_calls,mask_calls,portal_candidates,linked_exits,textured_rows,dda_steps,admin_raw_ticks,admin_entries,admin_corrected_ticks,admin_corrected_ms,wait_raw_ticks,wait_entries,wait_corrected_ticks,wait_corrected_ms,background_raw_ticks,background_entries,background_corrected_ticks,background_corrected_ms,dda_raw_ticks,dda_entries,dda_corrected_ticks,dda_corrected_ms,portal_trace_raw_ticks,portal_trace_entries,portal_trace_corrected_ticks,portal_trace_corrected_ms,wall_draw_raw_ticks,wall_draw_entries,wall_draw_corrected_ticks,wall_draw_corrected_ms,portal_draw_raw_ticks,portal_draw_entries,portal_draw_corrected_ticks,portal_draw_corrected_ms
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,0,0,0,0x00,20649,630.157470703125,1,0.030517578125,340,10.3759765625,20305,619.659423828125,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,1,1,0,0x00,20649,630.157470703125,0,0.0,341,10.406494140625,20304,619.62890625,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,2,2,0,0x00,20650,630.18798828125,1,0.030517578125,341,10.406494140625,20304,619.62890625,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,3,3,0,0x00,20649,630.157470703125,1,0.030517578125,341,10.406494140625,20304,619.62890625,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,4,4,0,0x00,20649,630.157470703125,1,0.030517578125,340,10.3759765625,20305,619.659423828125,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,5,5,0,0x00,20649,630.157470703125,1,0.030517578125,340,10.3759765625,20305,619.659423828125,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,6,6,0,0x00,20649,630.157470703125,0,0.0,341,10.406494140625,20304,619.62890625,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,7,7,0,0x00,20650,630.18798828125,0,0.0,341,10.406494140625,20304,619.62890625,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,8,8,1,0x01,21050,642.39501953125,2,0.06103515625,342,10.43701171875,20700,631.7138671875,80,1,21048,642.333984375,0,0,80,0,0,0,19200,80,260,164,99,3.021240234375,1,1,0,0.0,341,1,340,10.3759765625,313,80,234,7.14111328125,152,80,73,2.227783203125,19981,81,19901,607.330322265625,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,9,9,1,0x01,21050,642.39501953125,2,0.06103515625,342,10.43701171875,20700,631.7138671875,80,1,21049,642.364501953125,0,0,80,0,0,0,19200,80,261,164,100,3.0517578125,1,1,0,0.0,341,1,340,10.3759765625,313,80,234,7.14111328125,153,80,74,2.25830078125,19980,81,19900,607.2998046875,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,10,10,1,0x01,21049,642.364501953125,2,0.06103515625,342,10.43701171875,20700,631.7138671875,80,1,21049,642.364501953125,0,0,80,0,0,0,19200,80,263,164,102,3.11279296875,1,1,0,0.0,341,1,340,10.3759765625,312,80,233,7.110595703125,153,80,74,2.25830078125,19979,81,19899,607.269287109375,0,0,0,0.0
0,1,NEAR_WALL,0x00,0xAA5E6985,384,384,1.5,1.5,8192,180.0,00000000,00000000,11,11,1,0x01,21049,642.364501953125,2,0.06103515625,343,10.467529296875,20700,631.7138671875,80,1,21048,642.333984375,0,0,80,0,0,0,19200,80,262,164,101,3.082275390625,1,1,0,0.0,341,1,340,10.3759765625,313,80,234,7.14111328125,152,80,73,2.227783203125,19979,81,19899,607.269287109375,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,12,0,0,0x00,15327,467.742919921875,0,0.0,383,11.688232421875,14939,455.902099609375,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,13,1,0,0x00,15326,467.71240234375,1,0.030517578125,383,11.688232421875,14940,455.9326171875,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,14,2,0,0x00,15326,467.71240234375,0,0.0,383,11.688232421875,14939,455.902099609375,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,15,3,0,0x00,15327,467.742919921875,0,0.0,383,11.688232421875,14939,455.902099609375,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,16,4,0,0x00,15326,467.71240234375,1,0.030517578125,383,11.688232421875,14940,455.9326171875,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,17,5,0,0x00,15326,467.71240234375,1,0.030517578125,383,11.688232421875,14939,455.902099609375,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,18,6,0,0x00,15327,467.742919921875,0,0.0,383,11.688232421875,14939,455.902099609375,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,19,7,0,0x00,15326,467.71240234375,1,0.030517578125,383,11.688232421875,14940,455.9326171875,80,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,20,8,1,0x01,15727,479.949951171875,2,0.06103515625,385,11.749267578125,15335,467.987060546875,80,1,15725,479.888916015625,0,0,80,0,0,0,12800,200,258,164,97,2.960205078125,1,1,0,0.0,384,1,383,11.688232421875,322,80,243,7.415771484375,151,80,72,2.197265625,14609,81,14529,443.389892578125,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,21,9,1,0x01,15727,479.949951171875,2,0.06103515625,385,11.749267578125,15335,467.987060546875,80,1,15725,479.888916015625,0,0,80,0,0,0,12800,200,258,164,97,2.960205078125,1,1,0,0.0,384,1,383,11.688232421875,321,80,242,7.38525390625,153,80,74,2.25830078125,14608,81,14528,443.359375,0,0,0,0.0
1,2,MID_DIRECT,0x00,0x1538F381,2432,640,9.5,2.5,12288,270.0,00000000,00000000,22,10,1,0x01,15727,479.949951171875,2,0.06103515625,385,11.749267578125,15335,467.987060546875,80,1,15725,479.888916015625,0,0,80,0,0,0,12800,200,257,164,96,2.9296875,1,1,0,0.0,384,1,383,11.688232421875,320,80,241,7.354736328125,152,80,73,2.227783203125,14611,81,14531,443.450927734375,0,0,0,0.0
