scene_id,scene_name,config_match,frame_hash_match,current_frame_hash,baseline_frame_hash,current_clean_samples,baseline_clean_samples,current_detailed_samples,baseline_detailed_samples,current_total_ms_mean,baseline_total_ms_mean,total_ms_delta,total_percent_change,current_wait_ms_mean,baseline_wait_ms_mean,wait_ms_delta,wait_percent_change,current_background_ms_mean,baseline_background_ms_mean,background_ms_delta,background_percent_change,current_columns_ms_mean,baseline_columns_ms_mean,columns_ms_delta,columns_percent_change,current_admin_corrected_ms_mean,baseline_admin_corrected_ms_mean,admin_corrected_ms_delta,admin_corrected_percent_change,current_wait_corrected_ms_mean,baseline_wait_corrected_ms_mean,wait_corrected_ms_delta,wait_corrected_percent_change,current_background_corrected_ms_mean,baseline_background_corrected_ms_mean,background_corrected_ms_delta,background_corrected_percent_change,current_dda_corrected_ms_mean,baseline_dda_corrected_ms_mean,dda_corrected_ms_delta,dda_corrected_percent_change,current_portal_trace_corrected_ms_mean,baseline_portal_trace_corrected_ms_mean,portal_trace_corrected_ms_delta,portal_trace_corrected_percent_change,current_wall_draw_corrected_ms_mean,baseline_wall_draw_corrected_ms_mean,wall_draw_corrected_ms_delta,wall_draw_corrected_percent_change,current_portal_draw_corrected_ms_mean,baseline_portal_draw_corrected_ms_mean,portal_draw_corrected_ms_delta,portal_draw_corrected_percent_change
1,NEAR_WALL,1,1,0xAA5E6985,0xAA5E6985,8,8,4,4,630.1651000976562,44.567108154296875,585.5979919433594,1313.9690148078405,0.019073486328125,0.019073486328125,0.0,0.0,10.395050048828125,10.38360595703125,0.011444091796875,0.11021307861867058,619.6403503417969,34.0576171875,585.5827331542969,1719.3884408602153,3.0670166015625,3.12042236328125,-0.05340576171875,-1.7114914425427896,0.0,0.0,0.0,,10.3759765625,10.3759765625,0.0,0.0,7.13348388671875,7.110595703125,0.02288818359375,0.32188841201716833,2.2430419921875,2.3345947265625,-0.091552734375,-3.9215686274509776,607.2921752929688,21.55303955078125,585.7391357421875,2717.663716814159,0.0,0.0,0.0,
2,MID_DIRECT,1,1,0x1538F381,0x1538F381,8,8,4,4,467.7238464355469,43.376922607421875,424.346923828125,978.2780758068772,0.0152587890625,0.019073486328125,-0.003814697265625,-19.999999999999996,11.688232421875,11.688232421875,0.0,0.0,455.9135437011719,31.566619873046875,424.346923828125,1344.2900302114804,2.9449462890625,3.04412841796875,-0.09918212890625,-3.2581453634085267,0.0,0.0,0.0,,11.688232421875,11.65771484375,0.030517578125,0.2617801047120505,7.39288330078125,7.34710693359375,0.0457763671875,0.6230529595015577,2.23541259765625,2.32696533203125,-0.091552734375,-3.934426229508192,443.389892578125,18.890380859375,424.49951171875,2247.1728594507267,0.0,0.0,0.0,
3,LONG_DDA,1,1,0x125784EE,0x125784EE,8,8,4,4,47.87445068359375,45.43304443359375,2.44140625,5.373635600335858,0.02288818359375,0.02288818359375,0.0,0.0,21.327972412109375,21.343231201171875,-0.0152587890625,-0.071492403932083,26.4129638671875,23.960113525390625,2.452850341796875,10.23722337207451,3.1280517578125,3.13568115234375,-0.00762939453125,-0.24330900243308973,0.0,0.0,0.0,,21.3165283203125,21.331787109375,-0.0152587890625,-0.07153075822603494,8.72039794921875,8.72039794921875,0.0,0.0,2.166748046875,2.35748291015625,-0.19073486328125,-8.090614886731395,12.50457763671875,9.77325439453125,2.7313232421875,27.946916471506643,0.0,0.0,0.0,
4,PORTAL_CHAIN,1,1,0xAD3E19C6,0xAD3E19C6,8,8,4,4,57.15179443359375,54.660797119140625,2.490997314453125,4.5571917091213665,0.0152587890625,0.02288818359375,-0.00762939453125,-33.333333333333336,10.7879638671875,10.784149169921875,0.003814697265625,0.03537318712416582,46.234130859375,43.7469482421875,2.4871826171875,5.685385420299971,4.0130615234375,4.12750244140625,-0.11444091796875,-2.7726432532347522,0.00762939453125,0.0,0.00762939453125,,10.78033447265625,10.772705078125,0.00762939453125,0.07082152974504652,14.04571533203125,14.0533447265625,-0.00762939453125,-0.05428881650380024,12.26043701171875,12.3443603515625,-0.08392333984375,-0.6798516687268275,12.79449462890625,10.07843017578125,2.716064453125,26.949280847842537,4.84466552734375,4.8675537109375,-0.02288818359375,-0.470219435736674
5,PORTAL_WIDE,1,1,0x0099C767,0x0099C767,8,8,4,4,43.972015380859375,41.500091552734375,2.471923828125,5.956429818917175,0.0152587890625,0.026702880859375,-0.011444091796875,-42.85714285714286,12.115478515625,12.111663818359375,0.003814697265625,0.03149606299213126,31.73065185546875,29.266357421875,2.46429443359375,8.420229405630874,3.173828125,3.35693359375,-0.18310546875,-5.454545454545457,0.00762939453125,0.0,0.00762939453125,,12.09259033203125,12.09259033203125,0.0,0.0,9.81903076171875,9.7503662109375,0.06866455078125,0.7042253521126751,4.31060791015625,4.38690185546875,-0.0762939453125,-1.7391304347826098,12.55035400390625,9.8114013671875,2.73895263671875,27.91601866251945,2.3193359375,2.349853515625,-0.030517578125,-1.2987012987012991
6,CUSTOM_PAIR,1,1,0x7CD87316,0x7CD87316,8,8,4,4,56.66351318359375,54.241180419921875,2.422332763671875,4.465855545397002,0.02288818359375,0.02288818359375,0.0,0.0,10.3912353515625,10.3912353515625,0.0,0.0,46.138763427734375,43.7164306640625,2.422332763671875,5.541012216404884,4.150390625,4.31060791015625,-0.16021728515625,-3.7168141592920367,0.0,0.00762939453125,-0.00762939453125,-100.0,10.3759765625,10.3759765625,0.0,0.0,14.64080810546875,14.5263671875,0.11444091796875,0.7878151260504174,11.89422607421875,12.14599609375,-0.25177001953125,-2.0728643216080367,11.7950439453125,9.16290283203125,2.63214111328125,28.726061615320564,5.523681640625,5.4168701171875,0.1068115234375,1.9718309859154903
