scope,includes_detailed_frames,detailed_frames_excluded,frame_count,total_ticks,duration_ms,average_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,point_one_percent_low_fps,point_one_percent_low_frame_count,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,over_twice_median,update_ms_mean,render_ms_mean,swap_ms_mean,diagnostic_replay,warmup_frames_before_measurement,graphics_init_ms,first_frame_render_only_ms,route_wall_ms,recorded_phase_total_ms,wall_minus_recorded_phase_ms
overall_clean,1,0,971,1400632,42743.896484375,22.716693606886036,16.149827501232135,30.624299065420562,16.813587151726615,10,16.149827501232135,1,32.65380859375,61.920166015625,44.02049071511328,43.853759765625,4.81818906749134,87.70751953125,0,951,112,0,0,0.3113987271498455,43.69300032987899,0.016091658084449022,1,16,506.439208984375,50.35400390625,43210.906982421875,42743.896484375,467.010498046875
overall_observed,1,0,971,1400632,42743.896484375,22.716693606886036,16.149827501232135,30.624299065420562,16.813587151726615,10,16.149827501232135,1,32.65380859375,61.920166015625,44.02049071511328,43.853759765625,4.81818906749134,87.70751953125,0,951,112,0,0,0.3113987271498455,43.69300032987899,0.016091658084449022,1,16,506.439208984375,50.35400390625,43210.906982421875,42743.896484375,467.010498046875
