scope,includes_detailed_frames,detailed_frames_excluded,frame_count,total_ticks,duration_ms,average_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,point_one_percent_low_fps,point_one_percent_low_frame_count,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,over_twice_median,update_ms_mean,render_ms_mean,swap_ms_mean,diagnostic_replay,warmup_frames_before_measurement,graphics_init_ms,first_frame_render_only_ms,route_wall_ms,recorded_phase_total_ms,wall_minus_recorded_phase_ms
overall_clean,1,0,971,1415373,43193.756103515625,22.480101005176728,16.047012732615084,30.145354185832566,16.71154630762954,10,16.047012732615084,1,33.172607421875,62.31689453125,44.48378589445481,44.342041015625,4.7863945475109055,88.68408203125,0,968,118,0,0,0.31187016244528837,44.156735515496266,0.015180216513259527,1,16,434.02099609375,50.84228515625,43661.7431640625,43193.756103515625,467.987060546875
overall_observed,1,0,971,1415373,43193.756103515625,22.480101005176728,16.047012732615084,30.145354185832566,16.71154630762954,10,16.047012732615084,1,33.172607421875,62.31689453125,44.48378589445481,44.342041015625,4.7863945475109055,88.68408203125,0,968,118,0,0,0.31187016244528837,44.156735515496266,0.015180216513259527,1,16,434.02099609375,50.84228515625,43661.7431640625,43193.756103515625,467.987060546875
