scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,42.67434938259034,42.15019913081309,0.5241502517772503,1.2435297165513948,42.0074462890625,38.177490234375,23.43328051787394,23.72468032467655,-1.2282559883410538,14.818209225203496,14.93830412318914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,34.92580624077264,34.87246055302658,0.05334568774605941,0.1529736843918439,33.0810546875,32.989501953125,28.632123568062198,28.675923182403892,-0.15274003233685107,20.10923596195152,19.87143723468769,1,125,0,0.030517578125,0.030517578125,,0.1220703125,0.091552734375,,26.18408203125,20.44677734375,,0.457763671875,7.14111328125,,1.434326171875,1.28173828125,,4.45556640625,4.547119140625,,1.953125,1.861572265625,,0.0,0.0,,14.6484375,14.6484375,,0.6103515625,0.6103515625,
section,PITCH_SWEEP,95,95,42.15280633223684,42.05418636924342,0.09861996299342479,0.23450688625270555,43.9453125,44.647216796875,23.723212924859016,23.778845492808202,-0.23395823807346172,20.36544437538844,20.115408225905462,133,133,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,25.238037109375,19.500732421875,29.42097026604069,0.457763671875,7.110595703125,-93.56223175965665,1.434326171875,1.28173828125,11.904761904761907,4.425048828125,4.45556640625,-0.6849315068493178,1.983642578125,2.01416015625,-1.5151515151515138,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,PORTAL_FAR,55,55,47.283935546875,47.43818803267045,-0.15425248579545325,-0.32516521434001744,48.64501953125,49.25537109375,21.148831805860333,21.0800631615884,0.3262259877723883,19.528009535160905,19.458432304038006,255,255,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,25.421142578125,19.256591796875,32.01267828843106,0.457763671875,7.415771484375,-93.82716049382715,1.77001953125,1.556396484375,13.725490196078427,5.218505859375,5.096435546875,2.39520958083832,3.173828125,2.99072265625,6.1224489795918435,0.0,0.0,,14.6484375,14.6484375,0.0,0.579833984375,0.6103515625,-5.000000000000004
section,PORTAL_NEAR,35,35,51.865059988839285,52.335030691964285,-0.469970703125,-0.8980040651761056,51.57470703125,52.001953125,19.280802918480912,19.10766052447436,0.906141250441328,18.1842397336293,17.94523548740416,308,308,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,16.78466796875,13.5498046875,23.873873873873876,0.457763671875,3.570556640625,-87.17948717948718,2.655029296875,2.288818359375,15.999999999999993,17.608642578125,13.519287109375,30.24830699774266,2.166748046875,7.9345703125,-72.69230769230771,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,CROSS_DOWN,3,3,44.484456380208336,44.087727864583336,0.396728515625,0.899861559760029,52.06298828125,51.300048828125,22.479762176995198,22.682048915551455,-0.8918362680082392,18.523459581684566,18.58650028360749,316,316,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,16.78466796875,13.5498046875,23.873873873873876,0.457763671875,3.570556640625,-87.17948717948718,2.655029296875,2.288818359375,15.999999999999993,17.547607421875,13.519287109375,29.79683972911964,2.197265625,7.904052734375,-72.2007722007722,0.0,0.0,,14.6484375,14.6484375,0.0,0.6103515625,0.579833984375,5.263157894736836
section,RETURN_UP,9,9,44.75572374131944,44.73198784722222,0.023735894097221433,0.05306246209824117,50.23193359375,50.537109375,22.34351087203576,22.35536688902365,-0.053034320781863986,12.583717357910906,12.53557765876052,329,329,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,16.815185546875,13.580322265625,23.820224719101123,0.457763671875,3.570556640625,-87.17948717948718,2.655029296875,2.3193359375,14.473684210526304,15.7470703125,12.481689453125,26.161369193154037,2.197265625,7.01904296875,-68.69565217391305,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_RETREAT,47,47,50.39426113696808,50.85592066988032,-0.46165953291223616,-0.9077793240810483,50.6591796875,52.1240234375,19.84352935113127,19.663393894513746,0.9160954491573392,17.964912280701753,17.72201189832342,338,338,1,0.0,0.0,,0.1220703125,0.1220703125,0.0,16.90673828125,13.641357421875,23.937360178970923,0.457763671875,3.631591796875,-87.39495798319328,2.685546875,2.288818359375,17.333333333333336,17.9443359375,13.824462890625,29.801324503311257,2.13623046875,7.965087890625,-73.18007662835248,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,LOD_APPROACH,59,59,50.237623311705505,50.391762943591104,-0.15413963188559876,-0.30588259445922805,51.81884765625,52.24609375,19.905400257400256,19.84451310265543,0.306821106821098,15.262226362366093,15.384037558685446,416,416,1,0.0,0.030517578125,-100.0,0.1220703125,0.1220703125,0.0,16.937255859375,13.641357421875,24.161073825503365,0.457763671875,3.60107421875,-87.28813559322035,2.655029296875,2.288818359375,15.999999999999993,17.9443359375,13.824462890625,29.801324503311257,2.166748046875,7.965087890625,-72.79693486590037,0.0,0.0,,14.6484375,14.6484375,0.0,0.9765625,0.9765625,0.0
section,FREECAM_YAW,127,127,34.800131489911415,34.41013125922736,0.390000230684052,1.13338780298744,35.94970703125,35.46142578125,28.735523608291558,29.061208527992513,-1.1206860836060817,25.872878010264508,26.193445243804955,460,459,0,0.0,0.030517578125,,0.1220703125,0.1220703125,,21.91162109375,18.585205078125,,0.457763671875,3.387451171875,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,,0.9765625,0.9765625,
