scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1180210,36017.15087890625,27.40478515625,79.4677734375,42.67434938259034,42.0074462890625,8.601937446098205,23.43328051787394,23.805303305484927,12.583717357910906,36.489977728285076,14.818209225203496,9,84.014892578125,0,724,172,0,0.8332672842305984,41.82773969749704,0.013342400862707346,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.66845703125,38005.126953125,36546.966552734375,0.875
overall_observed,854,0,1197571,36546.966552734375,27.40478515625,79.4677734375,42.79504280179669,42.083740234375,8.651575867733778,23.36719242533428,23.762146482958666,12.583717357910906,36.489977728285076,14.796648437108022,9,84.16748046875,0,734,180,0,0.8311573180437647,41.950520642747364,0.01336484100556206,0x26080601,0x90ABD6C8,16,4,163.787841796875,47.66845703125,38005.126953125,36546.966552734375,0.875
