crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1666,50.84228515625,23.590087890625,1,12.0,5.0078125,4.64453125,315,321,6,36.956787109375,50.84228515625,48.7823486328125,20.499218016890836,24.444580078125,40.908863920099876
2,324,6,RETURN_UP,0,2463,75.164794921875,47.54638671875,0,0.00390625,9.640625,1.5625,321,327,7,41.9921875,75.164794921875,25.502522786458332,39.21180694056641,47.42431640625,21.086229086229086
3,432,8,LOD_APPROACH,0,2006,61.21826171875,33.843994140625,1,11.98828125,4.9296875,4.6328125,429,435,7,44.01942661830357,61.21826171875,47.932942708333336,20.862478777589136,34.372965494791664,29.092630955904113
4,764,10,FREECAM_3D,0,1975,60.272216796875,32.5927734375,0,0.01171875,9.640625,1.5703125,761,767,7,47.816685267857146,60.272216796875,58.278401692708336,17.159015534997383,33.203125,30.11764705882353
