frame_index,simulation_time_seconds,measured_elapsed_ticks,measured_elapsed_ms,measured_elapsed_seconds,section_id,section_name,section_flags,section_flag_names,total_ticks,component_total_ticks,total_ms,instantaneous_fps,update_ticks,update_ms,render_ticks,render_ms,swap_ticks,swap_ms,player_x_raw,player_y_raw,player_x,player_y,map_x,map_y,angle_raw,angle_degrees,move_axis,turn_axis,casts,logical_columns,portal_layer_casts,max_depth,ray_layer_depth,portal_recursion_depth,flags,detailed,timing_excluded_from_clean_stats,crossed_portal,changed,section_end,section_small_room,section_large_room,section_slow_turn,section_fast_turn,section_portal_view,section_portal_approach,section_portal_cross,section_stress,detail_corrected_total_ms,admin_corrected_ms,wait_corrected_ms,background_corrected_ms,dda_corrected_ms,portal_trace_corrected_ms,wall_draw_corrected_ms,portal_draw_corrected_ms,portal_transforms,wall_calls,mask_calls,portal_candidates,linked_exits,textured_rows,dda_steps
12,0.43333333333333335,17805,543.365478515625,0.543365478515625,2,LARGE_ENTRY,0x02,large_room,1193,1193,36.407470703125,27.466890192791283,14,0.42724609375,1178,35.94970703125,1,0.030517578125,896,481,3.5,1.87890625,3,1,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
13,0.4666666666666667,18992,579.58984375,0.57958984375,2,LARGE_ENTRY,0x02,large_room,1187,1187,36.224365234375,27.605728727885424,14,0.42724609375,1172,35.7666015625,1,0.030517578125,896,501,3.5,1.95703125,3,1,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
14,0.5,20188,616.0888671875,0.6160888671875,2,LARGE_ENTRY,0x02,large_room,1196,1196,36.4990234375,27.39799331103679,15,0.457763671875,1180,36.0107421875,1,0.030517578125,896,521,3.5,2.03515625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
15,0.5333333333333333,21384,652.587890625,0.652587890625,2,LARGE_ENTRY,0x02,large_room,1196,1196,36.4990234375,27.39799331103679,14,0.42724609375,1182,36.07177734375,0,0.0,896,541,3.5,2.11328125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
16,0.5666666666666667,22580,689.0869140625,0.6890869140625,2,LARGE_ENTRY,0x02,large_room,1196,1196,36.4990234375,27.39799331103679,13,0.396728515625,1183,36.102294921875,0,0.0,896,561,3.5,2.19140625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
17,0.6,23779,725.677490234375,0.725677490234375,2,LARGE_ENTRY,0x02,large_room,1199,1199,36.590576171875,27.329441201000833,14,0.42724609375,1184,36.1328125,1,0.030517578125,896,581,3.5,2.26953125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
18,0.6333333333333333,24984,762.451171875,0.762451171875,2,LARGE_ENTRY,0x02,large_room,1205,1205,36.773681640625,27.19336099585062,14,0.42724609375,1190,36.31591796875,1,0.030517578125,896,601,3.5,2.34765625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
19,0.6666666666666666,26181,798.980712890625,0.798980712890625,2,LARGE_ENTRY,0x02,large_room,1197,1197,36.529541015625,27.375104427736005,14,0.42724609375,1183,36.102294921875,0,0.0,896,621,3.5,2.42578125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
20,0.7,27379,835.540771484375,0.835540771484375,2,LARGE_ENTRY,0x02,large_room,1198,1198,36.56005859375,27.352253756260435,14,0.42724609375,1183,36.102294921875,1,0.030517578125,896,641,3.5,2.50390625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
21,0.7333333333333333,28584,872.314453125,0.872314453125,2,LARGE_ENTRY,0x02,large_room,1205,1205,36.773681640625,27.19336099585062,14,0.42724609375,1190,36.31591796875,1,0.030517578125,896,661,3.5,2.58203125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
22,0.7666666666666667,29788,909.0576171875,0.9090576171875,2,LARGE_ENTRY,0x02,large_room,1204,1204,36.7431640625,27.21594684385382,14,0.42724609375,1190,36.31591796875,0,0.0,896,681,3.5,2.66015625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
23,0.8,30994,945.86181640625,0.94586181640625,2,LARGE_ENTRY,0x02,large_room,1206,1206,36.80419921875,27.170812603648425,14,0.42724609375,1192,36.376953125,0,0.0,896,701,3.5,2.73828125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
24,0.8333333333333334,32207,982.879638671875,0.982879638671875,2,LARGE_ENTRY,0x02,large_room,1213,1213,37.017822265625,27.01401483924155,13,0.396728515625,1199,36.590576171875,1,0.030517578125,896,721,3.5,2.81640625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
25,0.8666666666666667,33422,1019.95849609375,1.01995849609375,2,LARGE_ENTRY,0x02,large_room,1215,1215,37.078857421875,26.96954732510288,15,0.457763671875,1200,36.62109375,0,0.0,896,741,3.5,2.89453125,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
26,0.9,34641,1057.159423828125,1.057159423828125,2,LARGE_ENTRY,0x02,large_room,1219,1219,37.200927734375,26.88105004101723,14,0.42724609375,1205,36.773681640625,0,0.0,896,761,3.5,2.97265625,3,2,4096,90.0,1,0,80,80,0,1,1,0,0x06,1,0,0,1,0,0,1,0,0,0,0,0,0,36.62109375,2.899169921875,0.0,11.871337890625,7.99560546875,2.044677734375,11.810302734375,0.0,0,80,0,0,0,4649,524
27,0.9333333333333333,35852,1094.1162109375,1.0941162109375,2,LARGE_ENTRY,0x02,large_room,1211,1211,36.956787109375,27.058629232039635,14,0.42724609375,1197,36.529541015625,0,0.0,896,781,3.5,3.05078125,3,3,4096,90.0,1,0,80,80,0,1,1,0,0x0C,0,0,0,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
28,0.9666666666666667,37216,1135.7421875,1.1357421875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1364,1364,41.6259765625,24.023460410557185,6,0.18310546875,1358,41.44287109375,0,0.0,896,781,3.5,3.05078125,3,3,4198,92.2412109375,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
29,1.0,38581,1177.398681640625,1.177398681640625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1365,1365,41.656494140625,24.005860805860806,6,0.18310546875,1358,41.44287109375,1,0.030517578125,896,781,3.5,3.05078125,3,3,4198,92.2412109375,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
30,1.0333333333333334,39952,1219.23828125,1.21923828125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1371,1371,41.839599609375,23.90080233406273,6,0.18310546875,1364,41.6259765625,1,0.030517578125,896,781,3.5,3.05078125,3,3,4300,94.482421875,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
31,1.0666666666666667,41322,1261.04736328125,1.26104736328125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1370,1370,41.80908203125,23.91824817518248,6,0.18310546875,1364,41.6259765625,0,0.0,896,781,3.5,3.05078125,3,3,4300,94.482421875,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
32,1.1,42703,1303.192138671875,1.303192138671875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1381,1381,42.144775390625,23.72773352643012,6,0.18310546875,1374,41.93115234375,1,0.030517578125,896,781,3.5,3.05078125,3,3,4402,96.7236328125,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
33,1.1333333333333333,44084,1345.3369140625,1.3453369140625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1381,1381,42.144775390625,23.72773352643012,5,0.152587890625,1375,41.961669921875,1,0.030517578125,896,781,3.5,3.05078125,3,3,4402,96.7236328125,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
34,1.1666666666666667,45463,1387.420654296875,1.387420654296875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1379,1379,42.083740234375,23.762146482958666,6,0.18310546875,1373,41.900634765625,0,0.0,896,781,3.5,3.05078125,3,3,4504,98.96484375,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
35,1.2,46842,1429.50439453125,1.42950439453125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1379,1379,42.083740234375,23.762146482958666,6,0.18310546875,1373,41.900634765625,0,0.0,896,781,3.5,3.05078125,3,3,4504,98.96484375,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
36,1.2333333333333334,48241,1472.198486328125,1.472198486328125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1399,1399,42.694091796875,23.422444603288064,6,0.18310546875,1393,42.510986328125,0,0.0,896,781,3.5,3.05078125,3,3,4606,101.2060546875,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
37,1.2666666666666666,49641,1514.923095703125,1.514923095703125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1400,1400,42.724609375,23.405714285714286,6,0.18310546875,1393,42.510986328125,1,0.030517578125,896,781,3.5,3.05078125,3,3,4606,101.2060546875,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
38,1.3,51046,1557.80029296875,1.55780029296875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1405,1405,42.877197265625,23.322419928825624,6,0.18310546875,1399,42.694091796875,0,0.0,896,781,3.5,3.05078125,3,3,4708,103.447265625,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
39,1.3333333333333333,52451,1600.677490234375,1.600677490234375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1405,1405,42.877197265625,23.322419928825624,6,0.18310546875,1399,42.694091796875,0,0.0,896,781,3.5,3.05078125,3,3,4708,103.447265625,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
40,1.3666666666666667,53850,1643.37158203125,1.64337158203125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1399,1399,42.694091796875,23.422444603288064,6,0.18310546875,1393,42.510986328125,0,0.0,896,781,3.5,3.05078125,3,3,4810,105.6884765625,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
41,1.4,55250,1686.09619140625,1.68609619140625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1400,1400,42.724609375,23.405714285714286,6,0.18310546875,1393,42.510986328125,1,0.030517578125,896,781,3.5,3.05078125,3,3,4810,105.6884765625,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
42,1.4333333333333333,56646,1728.69873046875,1.72869873046875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1396,1396,42.6025390625,23.472779369627506,6,0.18310546875,1390,42.41943359375,0,0.0,896,781,3.5,3.05078125,3,3,4912,107.9296875,0,1,80,80,0,1,1,0,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
43,1.4666666666666666,58042,1771.30126953125,1.77130126953125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1396,1396,42.6025390625,23.472779369627506,6,0.18310546875,1390,42.41943359375,0,0.0,896,781,3.5,3.05078125,3,3,4912,107.9296875,0,0,80,80,0,1,1,0,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
44,1.5,59467,1814.788818359375,1.814788818359375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1425,1425,43.487548828125,22.995087719298244,6,0.18310546875,1418,43.27392578125,1,0.030517578125,896,781,3.5,3.05078125,3,3,5014,110.1708984375,0,1,83,80,3,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
45,1.5333333333333334,60893,1858.306884765625,1.858306884765625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1426,1426,43.51806640625,22.978962131837307,6,0.18310546875,1419,43.304443359375,1,0.030517578125,896,781,3.5,3.05078125,3,3,5014,110.1708984375,0,0,83,80,3,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
46,1.5666666666666667,62337,1902.374267578125,1.902374267578125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1444,1444,44.0673828125,22.69252077562327,5,0.152587890625,1439,43.914794921875,0,0.0,896,781,3.5,3.05078125,3,3,5116,112.412109375,0,1,86,80,6,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
47,1.6,63783,1946.502685546875,1.946502685546875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1446,1446,44.12841796875,22.661134163208853,6,0.18310546875,1439,43.914794921875,1,0.030517578125,896,781,3.5,3.05078125,3,3,5116,112.412109375,0,0,86,80,6,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
48,1.6333333333333333,65242,1991.02783203125,1.99102783203125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1459,1459,44.525146484375,22.4592186429061,5,0.152587890625,1454,44.37255859375,0,0.0,896,781,3.5,3.05078125,3,3,5218,114.6533203125,0,1,88,80,8,2,2,1,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
49,1.6666666666666667,66703,2035.614013671875,2.035614013671875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1461,1461,44.586181640625,22.428473648186174,6,0.18310546875,1454,44.37255859375,1,0.030517578125,896,781,3.5,3.05078125,3,3,5218,114.6533203125,0,0,88,80,8,2,2,1,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
50,1.7,68182,2080.74951171875,2.08074951171875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1479,1479,45.135498046875,22.15551048005409,6,0.18310546875,1473,44.952392578125,0,0.0,896,781,3.5,3.05078125,3,3,5320,116.89453125,0,1,91,80,11,2,2,1,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
51,1.7333333333333334,69661,2125.885009765625,2.125885009765625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1479,1479,45.135498046875,22.15551048005409,6,0.18310546875,1473,44.952392578125,0,0.0,896,781,3.5,3.05078125,3,3,5320,116.89453125,0,0,91,80,11,2,2,1,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
52,1.7666666666666666,71170,2171.93603515625,2.17193603515625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1509,1509,46.051025390625,21.71504307488403,5,0.152587890625,1504,45.8984375,0,0.0,896,781,3.5,3.05078125,3,3,5422,119.1357421875,0,1,95,80,15,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
53,1.8,72680,2218.017578125,2.218017578125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1510,1510,46.08154296875,21.70066225165563,6,0.18310546875,1503,45.867919921875,1,0.030517578125,896,781,3.5,3.05078125,3,3,5422,119.1357421875,0,0,95,80,15,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
54,1.8333333333333333,74231,2265.350341796875,2.265350341796875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1551,1551,47.332763671875,21.12701482914249,6,0.18310546875,1545,47.149658203125,0,0.0,896,781,3.5,3.05078125,3,3,5524,121.376953125,0,1,98,80,18,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
55,1.8666666666666667,75782,2312.68310546875,2.31268310546875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1551,1551,47.332763671875,21.12701482914249,6,0.18310546875,1545,47.149658203125,0,0.0,896,781,3.5,3.05078125,3,3,5524,121.376953125,0,0,98,80,18,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
56,1.9,77360,2360.83984375,2.36083984375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1578,1578,48.15673828125,20.76552598225602,5,0.152587890625,1572,47.9736328125,1,0.030517578125,896,781,3.5,3.05078125,3,3,5626,123.6181640625,0,1,101,80,21,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
57,1.9333333333333333,78937,2408.966064453125,2.408966064453125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1577,1577,48.126220703125,20.77869372225745,5,0.152587890625,1572,47.9736328125,0,0.0,896,781,3.5,3.05078125,3,3,5626,123.6181640625,0,0,101,80,21,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
58,1.9666666666666666,80534,2457.70263671875,2.45770263671875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1597,1597,48.736572265625,20.5184721352536,6,0.18310546875,1590,48.52294921875,1,0.030517578125,896,781,3.5,3.05078125,3,3,5728,125.859375,0,1,102,80,22,2,2,1,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
59,2.0,82131,2506.439208984375,2.506439208984375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1597,1597,48.736572265625,20.5184721352536,5,0.152587890625,1591,48.553466796875,1,0.030517578125,896,781,3.5,3.05078125,3,3,5728,125.859375,0,0,102,80,22,2,2,1,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
60,2.033333333333333,83747,2555.755615234375,2.555755615234375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1616,1616,49.31640625,20.277227722772277,6,0.18310546875,1610,49.13330078125,0,0.0,896,781,3.5,3.05078125,3,3,5830,128.1005859375,0,1,103,80,23,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
61,2.066666666666667,85363,2605.072021484375,2.605072021484375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1616,1616,49.31640625,20.277227722772277,6,0.18310546875,1610,49.13330078125,0,0.0,896,781,3.5,3.05078125,3,3,5830,128.1005859375,0,0,103,80,23,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
62,2.1,86967,2654.022216796875,2.654022216796875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1604,1604,48.9501953125,20.428927680798004,6,0.18310546875,1598,48.76708984375,0,0.0,896,781,3.5,3.05078125,3,3,5932,130.341796875,0,1,101,80,21,2,2,1,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
63,2.1333333333333333,88571,2702.972412109375,2.702972412109375,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1604,1604,48.9501953125,20.428927680798004,6,0.18310546875,1597,48.736572265625,1,0.030517578125,896,781,3.5,3.05078125,3,3,5932,130.341796875,0,0,101,80,21,2,2,1,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
64,2.1666666666666665,90181,2752.105712890625,2.752105712890625,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1610,1610,49.13330078125,20.3527950310559,6,0.18310546875,1604,48.9501953125,0,0.0,896,781,3.5,3.05078125,3,3,6034,132.5830078125,0,1,101,80,21,3,3,2,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
65,2.2,91791,2801.239013671875,2.801239013671875,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1610,1610,49.13330078125,20.3527950310559,6,0.18310546875,1603,48.919677734375,1,0.030517578125,896,781,3.5,3.05078125,3,3,6034,132.5830078125,0,0,101,80,21,3,3,2,0x00,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
66,2.2333333333333334,93393,2850.128173828125,2.850128173828125,3,SLOW_SWEEP,0x16,large_room|slow_turn|portal_view,1602,1602,48.88916015625,20.454431960049938,6,0.18310546875,1596,48.7060546875,0,0.0,896,781,3.5,3.05078125,3,3,6136,134.82421875,0,1,100,80,20,2,2,1,0x04,0,0,0,1,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,
