crossing_index,frame_index,section_id,section_name,crossing_detailed,crossing_included_in_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,player_x,player_y,angle_degrees,pre_clean_frames,pre_clean_mean_ms,pre_clean_average_fps,post_clean_frames,post_clean_mean_ms,post_clean_average_fps,window_start,window_end,window_max_ms,window_observed_max_ms,window_clean_frames,window_clean_max_ms
1,4,1,A_APPROACH,0,1,1198,36.56005859375,36.0107421875,3.5,1.25390625,90.0,3,53.843180338541664,18.57245418477234,3,36.295572916666664,27.55156950672646,1,7,53.924560546875,53.924560546875,7,53.924560546875
2,173,5,A_RETURN,0,1,1582,48.27880859375,47.698974609375,1.25,2.5,359.296875,3,58.736165364583336,17.02528576376862,3,47.637939453125,20.99167200512492,170,176,58.837890625,58.837890625,7,58.837890625
3,666,13,D_APPROACH,0,1,1550,47.30224609375,46.69189453125,13.75,5.17578125,177.890625,3,54.128011067708336,18.47472279646683,3,47.353108723958336,21.117937701396347,663,669,54.901123046875,54.901123046875,7,54.901123046875
