scope,includes_detailed_frames,detailed_frames_excluded,frame_count,total_ticks,duration_ms,average_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,point_one_percent_low_fps,point_one_percent_low_frame_count,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,over_twice_median,update_ms_mean,render_ms_mean,swap_ms_mean,diagnostic_replay,warmup_frames_before_measurement,graphics_init_ms,first_frame_render_only_ms,route_wall_ms,recorded_phase_total_ms,wall_minus_recorded_phase_ms
overall_clean,1,0,971,1419236,43311.6455078125,22.418912710782422,16.023471882640585,30.034830430797435,16.684317718940935,10,16.023471882640585,1,33.294677734375,62.408447265625,44.6051961975412,44.49462890625,4.778555913614265,88.9892578125,0,970,121,0,0,0.31133586911045313,44.279402979370495,0.014457349060247168,1,16,434.051513671875,50.994873046875,43779.72412109375,43311.6455078125,468.07861328125
overall_observed,1,0,971,1419236,43311.6455078125,22.418912710782422,16.023471882640585,30.034830430797435,16.684317718940935,10,16.023471882640585,1,33.294677734375,62.408447265625,44.6051961975412,44.49462890625,4.778555913614265,88.9892578125,0,970,121,0,0,0.31133586911045313,44.279402979370495,0.014457349060247168,1,16,434.051513671875,50.994873046875,43779.72412109375,43311.6455078125,468.07861328125
