scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1317471,40206.024169921875,29.296875,88.37890625,47.63746939564203,44.1131591796875,10.46957835296469,20.99187913813663,22.66897267381529,11.314917127071823,34.13333333333333,13.046894354981418,9,88.226318359375,1,789,333,0,0.8374616433093898,46.78514670421727,0.014861048115373223,0x26080601,0x90ABD6C8,16,4,167.724609375,54.351806640625,42252.532958984375,40817.413330078125,0.953125
overall_observed,854,0,1337505,40817.413330078125,29.296875,88.37890625,47.795565960278836,44.12841796875,10.542290214502017,20.92244290675549,22.661134163208853,11.314917127071823,34.13333333333333,13.033056390312886,9,88.2568359375,1,799,342,0,0.8353382977166276,46.945397691927695,0.014829970634514052,0x26080601,0x90ABD6C8,16,4,167.724609375,54.351806640625,42252.532958984375,40817.413330078125,0.953125
