crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1873,57.159423828125,28.656005859375,1,12.0,5.0078125,4.64453125,315,321,6,44.891357421875,63.690185546875,61.431884765625,16.27819175360159,29.774983723958332,33.58524086094978
2,324,6,RETURN_UP,0,2896,88.37890625,59.50927734375,0,0.00390625,9.640625,1.5625,321,327,7,51.64882114955357,88.37890625,31.361897786458332,31.88582549464807,59.6923828125,16.752556237218815
3,432,8,LOD_APPROACH,0,2369,72.296142578125,43.64013671875,1,11.98828125,4.9296875,4.6328125,429,435,7,54.91420200892857,72.296142578125,59.906005859375,16.692817116658176,44.12841796875,22.661134163208853
4,764,10,FREECAM_3D,0,2313,70.587158203125,41.68701171875,0,0.01171875,9.640625,1.5703125,761,767,7,59.744698660714285,74.21875,73.6083984375,13.585406301824213,42.266845703125,23.659205776173284
