scope,name,current_clean_frames,baseline_clean_frames,current_frame_ms_mean,baseline_frame_ms_mean,frame_ms_delta,frame_time_percent_change,current_frame_ms_median,baseline_frame_ms_median,current_average_fps,baseline_average_fps,average_fps_percent_change,current_1_percent_low_fps,baseline_1_percent_low_fps,current_detailed_frame,baseline_detailed_frame,detail_trace_comparable,current_admin_corrected_ms,baseline_admin_corrected_ms,admin_percent_change,current_setup_corrected_ms,baseline_setup_corrected_ms,setup_percent_change,current_root_geometry_corrected_ms,baseline_root_geometry_corrected_ms,root_geometry_percent_change,current_root_fill_corrected_ms,baseline_root_fill_corrected_ms,root_fill_percent_change,current_portal_setup_corrected_ms,baseline_portal_setup_corrected_ms,portal_setup_percent_change,current_portal_geometry_corrected_ms,baseline_portal_geometry_corrected_ms,portal_geometry_percent_change,current_portal_fill_corrected_ms,baseline_portal_fill_corrected_ms,portal_fill_percent_change,current_wait_corrected_ms,baseline_wait_corrected_ms,wait_percent_change,current_present_corrected_ms,baseline_present_corrected_ms,present_percent_change,current_overlay_corrected_ms,baseline_overlay_corrected_ms,overlay_percent_change
overall,ALL_CLEAN,844,844,47.63746939564203,47.864796426058945,-0.22732703041691593,-0.47493575109650576,44.1131591796875,44.49462890625,20.99187913813663,20.89218119928265,0.47720215473432415,13.046894354981418,13.062497231695973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
section,OPEN_YAW,127,127,38.50813738004429,38.79216712290847,-0.2840297428641776,-0.7321832316412258,36.62109375,36.956787109375,25.96853725047269,25.778399975222225,0.7375836957810522,17.66469002695418,17.560557341907824,1,1,1,0.0,0.030517578125,-100.0,0.18310546875,0.152587890625,19.999999999999996,24.505615234375,24.5361328125,-0.12437810945273853,7.4462890625,7.781982421875,-4.313725490196074,1.46484375,1.46484375,0.0,4.82177734375,4.852294921875,-0.6289308176100628,2.471923828125,2.44140625,1.2499999999999956,0.0,0.0,,14.6484375,14.6484375,0.0,1.251220703125,1.251220703125,0.0
section,PITCH_SWEEP,95,95,47.1910978618421,47.53771330180921,-0.34661543996710975,-0.7291378063696619,50.018310546875,50.4150390625,21.190437292381418,21.035929802747614,0.7344932745193988,17.89623156744948,17.789359391965256,133,133,1,0.0,0.030517578125,-100.0,0.18310546875,0.152587890625,19.999999999999996,23.49853515625,23.49853515625,0.0,7.354736328125,7.6904296875,-4.36507936507936,1.46484375,1.46484375,0.0,4.638671875,4.638671875,0.0,2.62451171875,2.655029296875,-1.1494252873563204,0.0,0.0,,14.6484375,14.6484375,0.0,1.251220703125,1.251220703125,0.0
section,PORTAL_FAR,55,55,53.23319868607955,53.39466441761363,-0.1614657315340864,-0.30240049880493336,55.328369140625,55.694580078125,18.78526980685644,18.72846305725865,0.3033177331429382,17.13807531380753,17.057782404997397,255,254,0,0.0,0.030517578125,,0.18310546875,0.152587890625,,23.345947265625,23.345947265625,,7.659912109375,7.99560546875,,1.8310546875,1.800537109375,,5.462646484375,5.462646484375,,4.08935546875,4.08935546875,,0.0,0.0,,14.6484375,14.6484375,,1.251220703125,1.251220703125,
section,PORTAL_NEAR,35,35,59.39854213169643,59.287806919642854,0.1107352120535765,0.1867756926878128,59.08203125,58.990478515625,16.835430030973388,16.866874522030706,-0.1864274914492703,15.685974150311154,15.723608445297504,309,308,0,0.030517578125,0.030517578125,,0.152587890625,0.152587890625,,15.838623046875,15.869140625,,4.058837890625,3.936767578125,,2.74658203125,2.74658203125,,16.815185546875,16.815185546875,,8.30078125,8.270263671875,,0.0,0.0,,14.6484375,14.6484375,,1.251220703125,1.251220703125,
section,CROSS_DOWN,3,3,48.543294270833336,48.614501953125,-0.0712076822916643,-0.14647415777359063,57.159423828125,57.342529296875,20.600167644593462,20.569993722536097,0.1466890192791226,16.899432697266633,16.934366925064598,316,316,1,0.0,0.030517578125,-100.0,0.18310546875,0.152587890625,19.999999999999996,15.838623046875,15.838623046875,0.0,4.0283203125,3.96728515625,1.538461538461533,2.74658203125,2.74658203125,0.0,16.815185546875,16.78466796875,0.1818181818181719,8.270263671875,8.23974609375,0.37037037037037646,0.0,0.0,,14.6484375,14.6484375,0.0,1.251220703125,1.251220703125,0.0
section,RETURN_UP,9,9,50.36756727430556,50.374348958333336,-0.006781684027778567,-0.013462574044154074,57.80029296875,57.647705078125,19.854046048202505,19.851373182552503,0.013464386697203956,11.314917127071823,11.330567081604427,329,329,1,0.030517578125,0.0,,0.152587890625,0.152587890625,0.0,15.93017578125,15.93017578125,0.0,4.0283203125,3.936767578125,2.3255813953488413,2.74658203125,2.74658203125,0.0,15.655517578125,15.68603515625,-0.1945525291828787,7.568359375,7.50732421875,0.8130081300812941,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.0751953125,-1.4705882352941124
section,LOD_RETREAT,47,47,57.77821642287234,57.70354575299202,0.07467066988031945,0.1294039541347436,59.2041015625,59.112548828125,17.307560909826485,17.32995757800808,-0.12923671671313253,15.391263503992485,15.420235294117647,338,338,1,0.0,0.030517578125,-100.0,0.18310546875,0.152587890625,19.999999999999996,15.9912109375,16.021728515625,-0.19047619047618536,4.058837890625,3.96728515625,2.3076923076922995,2.74658203125,2.74658203125,0.0,17.181396484375,17.15087890625,0.1779359430605032,8.36181640625,8.331298828125,0.366300366300365,0.0,0.0,,14.6484375,14.6484375,0.0,2.044677734375,2.0751953125,-1.4705882352941124
section,LOD_APPROACH,59,59,57.41494388903602,57.37046063956568,0.044483249470339103,0.07753685254474618,59.539794921875,59.417724609375,17.41706831469987,17.430572961276653,-0.07747677948846121,13.831996623047699,13.773854560739807,416,416,1,0.030517578125,0.030517578125,0.0,0.152587890625,0.152587890625,0.0,16.021728515625,15.9912109375,0.1908396946564972,4.058837890625,3.96728515625,2.3076923076922995,2.74658203125,2.74658203125,0.0,17.181396484375,17.181396484375,0.0,8.331298828125,8.331298828125,0.0,0.0,0.0,,14.6484375,14.6484375,0.0,2.0751953125,2.044677734375,1.4925373134328401
section,FREECAM_YAW,127,127,39.109597994586615,39.40756489911417,-0.2979669045275557,-0.7561160028293323,40.618896484375,40.985107421875,25.569171029025043,25.375838435083782,0.7618766742854222,22.645473393227366,22.451524494689963,459,439,0,0.030517578125,0.0,,0.152587890625,0.18310546875,,22.979736328125,22.857666015625,,3.753662109375,4.241943359375,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,14.6484375,14.6484375,,2.044677734375,2.044677734375,
