scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1028371,31383.392333984375,24.169921875,72.784423828125,37.184114139791916,34.423828125,7.570669857078655,26.893204884229526,29.04964539007092,13.739203354297693,41.37373737373738,16.765889710062535,9,68.84765625,1,535,46,0,0.8325079606042654,36.33891462714751,0.012691552040136255,0x26080601,0x90ABD6C8,16,4,163.818359375,41.9921875,33306.488037109375,31846.49658203125,0.875
overall_observed,854,0,1043546,31846.49658203125,24.169921875,72.784423828125,37.29097960425205,34.454345703125,7.612675874690308,26.816136519137633,29.023914968999115,13.739203354297693,41.37373737373738,16.747799420750752,9,68.90869140625,1,545,47,0,0.8303711509257904,36.44792257483167,0.012685878494584309,0x26080601,0x90ABD6C8,16,4,163.818359375,41.9921875,33306.488037109375,31846.49658203125,0.875
