crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1665,50.811767578125,23.590087890625,1,12.0,5.0078125,4.64453125,315,321,6,36.142985026041664,50.811767578125,46.38671875,21.557894736842105,24.424235026041668,40.94294044148272
2,324,6,RETURN_UP,0,2385,72.784423828125,45.166015625,0,0.00390625,9.640625,1.5625,321,327,7,40.63633510044643,72.784423828125,25.502522786458332,39.21180694056641,45.054117838541664,22.195529464890495
3,432,8,LOD_APPROACH,0,2008,61.279296875,33.87451171875,1,11.98828125,4.9296875,4.6328125,429,435,7,43.003627232142854,61.279296875,45.542399088541664,21.957560866651775,34.372965494791664,29.092630955904113
4,764,10,FREECAM_3D,0,1974,60.24169921875,32.5927734375,0,0.01171875,9.640625,1.5703125,761,767,7,46.779087611607146,60.24169921875,55.877685546875,17.89623156744948,33.192952473958336,30.126877106956787
