scope,frame_count,detailed_frames_excluded,total_ticks,duration_ms,frame_ms_min,frame_ms_max,frame_ms_mean,frame_ms_median,frame_ms_pstdev,average_fps,median_fps,minimum_fps,maximum_fps,one_percent_low_fps,one_percent_low_frame_count,spike_threshold_ms,spike_count,over_33_333_ms,over_50_ms,over_100_ms,update_ms_mean,render_ms_mean,swap_ms_mean,build_version,route_fingerprint,warmup_frames,portal_crossings,graphics_init_ms,first_frame_ms,route_wall_ms,recorded_total_ms,switch_cost_ticks
overall_clean,844,10,1127186,34398.98681640625,25.787353515625,79.2236328125,40.75709338436759,36.7279052734375,8.988460205902932,24.53560636842544,27.22725384295804,12.622496147919877,38.77869822485207,15.34721065778518,9,73.455810546875,1,668,147,0,0.8323994858005036,39.91229161267032,0.012402285896771326,0x26080601,0x90ABD6C8,16,4,163.787841796875,46.875,36380.18798828125,34920.0439453125,0.875
overall_observed,854,0,1144260,34920.0439453125,25.787353515625,79.2236328125,40.88998120060012,36.80419921875,9.046835848915748,24.455868421512594,27.170812603648425,12.622496147919877,38.77869822485207,15.330456931954046,9,73.6083984375,1,678,154,0,0.8303354160567916,40.04717431526274,0.012471469280591336,0x26080601,0x90ABD6C8,16,4,163.787841796875,46.875,36380.18798828125,34920.0439453125,0.875
