scene_id,scene_name,config_match,frame_hash_match,current_frame_hash,baseline_frame_hash,current_clean_samples,baseline_clean_samples,current_detailed_samples,baseline_detailed_samples,current_total_ms_mean,baseline_total_ms_mean,total_ms_delta,total_percent_change,current_wait_ms_mean,baseline_wait_ms_mean,wait_ms_delta,wait_percent_change,current_background_ms_mean,baseline_background_ms_mean,background_ms_delta,background_percent_change,current_columns_ms_mean,baseline_columns_ms_mean,columns_ms_delta,columns_percent_change,current_admin_corrected_ms_mean,baseline_admin_corrected_ms_mean,admin_corrected_ms_delta,admin_corrected_percent_change,current_wait_corrected_ms_mean,baseline_wait_corrected_ms_mean,wait_corrected_ms_delta,wait_corrected_percent_change,current_background_corrected_ms_mean,baseline_background_corrected_ms_mean,background_corrected_ms_delta,background_corrected_percent_change,current_dda_corrected_ms_mean,baseline_dda_corrected_ms_mean,dda_corrected_ms_delta,dda_corrected_percent_change,current_portal_trace_corrected_ms_mean,baseline_portal_trace_corrected_ms_mean,portal_trace_corrected_ms_delta,portal_trace_corrected_percent_change,current_wall_draw_corrected_ms_mean,baseline_wall_draw_corrected_ms_mean,wall_draw_corrected_ms_delta,wall_draw_corrected_percent_change,current_portal_draw_corrected_ms_mean,baseline_portal_draw_corrected_ms_mean,portal_draw_corrected_ms_delta,portal_draw_corrected_percent_change
1,NEAR_WALL,1,1,0xAA5E6985,0xAA5E6985,8,8,4,4,44.795989990234375,44.223785400390625,0.57220458984375,1.2938842404899509,0.019073486328125,0.019073486328125,0.0,0.0,11.005401611328125,10.425567626953125,0.579833984375,5.561653860226867,33.66851806640625,33.672332763671875,-0.003814697265625,-0.011328877308258711,3.11279296875,3.02886962890625,0.08392333984375,2.7707808564231717,0.0,0.0,0.0,,10.986328125,10.41412353515625,0.57220458984375,5.494505494505497,7.0953369140625,7.13348388671875,-0.03814697265625,-0.5347593582887722,1.91497802734375,1.9989013671875,-0.08392333984375,-4.19847328244275,21.58355712890625,21.52252197265625,0.06103515625,0.28358738036158293,0.0,0.0,0.0,
2,MID_DIRECT,1,1,0x1538F381,0x1538F381,8,8,4,4,43.80035400390625,43.00689697265625,0.79345703125,1.8449529891786387,0.019073486328125,0.0152587890625,0.003814697265625,25.0,12.493133544921875,11.7034912109375,0.789642333984375,6.747066492829212,31.18133544921875,31.18133544921875,0.0,0.0,3.082275390625,3.08990478515625,-0.00762939453125,-0.24691358024691024,0.0,0.0,0.0,,12.481689453125,11.688232421875,0.79345703125,6.788511749347248,7.32421875,7.3394775390625,-0.0152587890625,-0.20790020790020236,1.96075439453125,1.96075439453125,0.0,0.0,18.8140869140625,18.79119873046875,0.02288818359375,0.12180267965895553,0.0,0.0,0.0,
3,LONG_DDA,1,1,0x125784EE,0x125784EE,8,8,4,4,47.30987548828125,45.070648193359375,2.239227294921875,4.968260685569192,0.019073486328125,0.011444091796875,0.00762939453125,66.66666666666667,23.6053466796875,21.366119384765625,2.239227294921875,10.480271380110695,23.5748291015625,23.586273193359375,-0.011444091796875,-0.048520135856378044,3.1280517578125,3.143310546875,-0.0152587890625,-0.4854368932038833,0.0,0.0,0.0,,23.590087890625,21.3470458984375,2.2430419921875,10.507505360972115,8.7127685546875,8.697509765625,0.0152587890625,0.17543859649122862,1.953125,1.983642578125,-0.030517578125,-1.538461538461533,9.796142578125,9.77325439453125,0.02288818359375,0.23419203747072626,0.0,0.0,0.0,
4,PORTAL_CHAIN,1,0,0xE30EFF60,0xAD3E19C6,8,8,4,4,54.5501708984375,53.905487060546875,0.644683837890625,1.1959521619135272,0.019073486328125,0.0152587890625,0.003814697265625,25.0,11.470794677734375,10.82611083984375,0.644683837890625,5.954897815362936,42.9534912109375,42.949676513671875,0.003814697265625,0.008881783462122428,4.0130615234375,4.18853759765625,-0.17547607421875,-4.189435336976322,0.00762939453125,0.00762939453125,0.0,0.0,11.45172119140625,10.80322265625,0.64849853515625,6.002824858757072,14.1143798828125,14.09912109375,0.0152587890625,0.10822510822510178,11.42120361328125,11.3677978515625,0.05340576171875,0.46979865771812346,10.12420654296875,10.09368896484375,0.030517578125,0.3023431594860071,4.9896240234375,4.90570068359375,0.08392333984375,1.710730948678063
5,PORTAL_WIDE,1,1,0x0099C767,0x0099C767,8,8,4,4,41.828155517578125,41.03851318359375,0.789642333984375,1.9241494701617512,0.02288818359375,0.0152587890625,0.00762939453125,50.0,12.908935546875,12.115478515625,0.79345703125,6.549118387909325,28.797149658203125,28.797149658203125,0.0,0.0,3.2806396484375,3.2501220703125,0.030517578125,0.9389671361502261,0.00762939453125,0.00762939453125,0.0,0.0,12.90130615234375,12.1002197265625,0.80108642578125,6.6204287515762905,9.765625,9.7503662109375,0.0152587890625,0.15649452269170805,3.9215087890625,3.90625,0.0152587890625,0.390625,9.84954833984375,9.86480712890625,-0.0152587890625,-0.15467904098994678,2.32696533203125,2.38800048828125,-0.06103515625,-2.5559105431309903
6,CUSTOM_PAIR,1,0,0x4D4D7731,0x7CD87316,8,8,4,4,54.0313720703125,53.45916748046875,0.57220458984375,1.07035821321535,0.0152587890625,0.019073486328125,-0.003814697265625,-19.999999999999996,10.997772216796875,10.425567626953125,0.57220458984375,5.488474204171245,42.896270751953125,42.90008544921875,-0.003814697265625,-0.008892050506847937,4.3487548828125,4.23431396484375,0.11444091796875,2.7027027027026973,0.0,0.0,0.0,,10.97869873046875,10.406494140625,0.57220458984375,5.498533724340171,14.46533203125,14.57977294921875,-0.11444091796875,-0.7849293563579329,11.34490966796875,11.23046875,0.11444091796875,1.0190217391304435,9.16290283203125,9.2315673828125,-0.06866455078125,-0.7438016528925617,5.42449951171875,5.47027587890625,-0.0457763671875,-0.8368200836820106
