crossing_index,frame_index,section_id,section_name,crossing_excluded_from_clean_stats,crossing_total_ticks,crossing_total_ms,crossing_render_ms,room_after_crossing,position_x,position_y,position_z,window_start,window_end,window_clean_frames,window_clean_mean_ms,window_clean_max_ms,pre_clean_mean_ms,pre_clean_average_fps,post_clean_mean_ms,post_clean_average_fps
1,318,5,CROSS_DOWN,0,1733,52.886962890625,25.665283203125,1,12.0,5.0078125,4.64453125,315,321,6,39.499918619791664,53.40576171875,52.3223876953125,19.112277631962673,26.4892578125,37.75115207373272
2,324,6,RETURN_UP,0,2539,77.484130859375,49.835205078125,0,0.00390625,9.640625,1.5625,321,327,7,44.468470982142854,77.484130859375,27.587890625,36.24778761061947,50.343831380208336,19.86340674883815
3,432,8,LOD_APPROACH,0,2098,64.02587890625,36.68212890625,1,11.98828125,4.9296875,4.6328125,429,435,7,46.591622488839285,64.02587890625,50.221761067708336,19.911687259469314,37.150065104166664,26.917853231106243
4,764,10,FREECAM_3D,0,2072,63.232421875,35.5224609375,0,0.01171875,9.640625,1.5703125,761,767,7,50.70713588169643,63.232421875,61.136881510416664,16.356738768718802,36.102294921875,27.69907016060862
